date,product,region,channel,units_sold,revenue,CAC
2025-05-09,VoltEdge Charger,North,Google,2,3598.0,2.437401554404145
2025-05-09,VoltEdge Charger,North,Influencers,0,0.0,77.70542056074765
2025-05-09,VoltEdge Charger,South,Instagram,4,7196.0,9.071594454072791
2025-05-09,VoltEdge Charger,South,Google,1,1799.0,2.437401554404145
2025-05-09,VoltEdge Charger,South,Influencers,0,0.0,77.70542056074765
2025-05-09,VoltEdge Charger,East,Instagram,5,8995.0,9.071594454072791
2025-05-09,VoltEdge Charger,East,Google,3,5397.0,2.437401554404145
2025-05-09,VoltEdge Charger,East,Influencers,1,1799.0,77.70542056074765
2025-05-09,VoltEdge Charger,West,Instagram,1,1799.0,9.071594454072791
2025-05-09,VoltEdge Charger,West,Google,1,1799.0,2.437401554404145
2025-05-09,VoltEdge Charger,West,Influencers,1,1799.0,77.70542056074765
2025-05-09,VoltEdge Power Bank,North,Instagram,0,0.0,9.071594454072791
2025-05-09,VoltEdge Power Bank,North,Google,2,5998.0,2.437401554404145
2025-05-09,VoltEdge Power Bank,North,Influencers,2,5998.0,77.70542056074765
2025-05-09,VoltEdge Power Bank,South,Instagram,0,0.0,9.071594454072791
2025-05-09,VoltEdge Power Bank,South,Google,1,2999.0,2.437401554404145
2025-05-09,VoltEdge Power Bank,South,Influencers,0,0.0,77.70542056074765
2025-05-09,VoltEdge Power Bank,East,Instagram,3,8997.0,9.071594454072791
2025-05-09,VoltEdge Power Bank,East,Google,1,2999.0,2.437401554404145
2025-05-09,VoltEdge Power Bank,East,Influencers,0,0.0,77.70542056074765
2025-05-09,VoltEdge Power Bank,West,Instagram,1,2999.0,9.071594454072791
2025-05-09,VoltEdge Power Bank,West,Google,0,0.0,2.437401554404145
2025-05-09,VoltEdge Power Bank,West,Influencers,0,0.0,77.70542056074765
2025-05-10,VoltEdge Case,North,Instagram,3,2997.0,10.448795483061481
2025-05-10,VoltEdge Case,North,Google,2,1998.0,5.193360910031023
2025-05-10,VoltEdge Case,North,Influencers,1,999.0,78.15538961038962
2025-05-10,VoltEdge Case,South,Instagram,3,2997.0,10.448795483061481
2025-05-10,VoltEdge Case,South,Google,2,1998.0,5.193360910031023
2025-05-10,VoltEdge Case,South,Influencers,3,2997.0,78.15538961038962
2025-05-10,VoltEdge Case,East,Instagram,9,8991.0,10.448795483061481
2025-05-10,VoltEdge Case,East,Google,2,1998.0,5.193360910031023
2025-05-10,VoltEdge Case,East,Influencers,6,5994.0,78.15538961038962
2025-05-10,VoltEdge Case,West,Instagram,2,1998.0,10.448795483061481
2025-05-10,VoltEdge Case,West,Google,2,1998.0,5.193360910031023
2025-05-10,VoltEdge Case,West,Influencers,1,999.0,78.15538961038962
2025-05-10,VoltEdge Charger,North,Instagram,3,5397.0,10.448795483061481
2025-05-10,VoltEdge Charger,North,Google,2,3598.0,5.193360910031023
2025-05-10,VoltEdge Charger,North,Influencers,1,1799.0,78.15538961038962
2025-05-10,VoltEdge Charger,South,Instagram,4,7196.0,10.448795483061481
2025-05-10,VoltEdge Charger,South,Google,1,1799.0,5.193360910031023
2025-05-10,VoltEdge Charger,South,Influencers,1,1799.0,78.15538961038962
2025-05-10,VoltEdge Charger,East,Instagram,2,3598.0,10.448795483061481
2025-05-10,VoltEdge Charger,East,Google,1,1799.0,5.193360910031023
2025-05-10,VoltEdge Charger,East,Influencers,3,5397.0,78.15538961038962
2025-05-10,VoltEdge Charger,West,Instagram,0,0.0,10.448795483061481
2025-05-10,VoltEdge Charger,West,Google,0,0.0,5.193360910031023
2025-05-10,VoltEdge Charger,West,Influencers,1,1799.0,78.15538961038962
2025-05-10,VoltEdge Power Bank,North,Instagram,0,0.0,10.448795483061481
2025-05-10,VoltEdge Power Bank,North,Google,0,0.0,5.193360910031023
2025-05-10,VoltEdge Power Bank,North,Influencers,0,0.0,78.15538961038962
2025-05-10,VoltEdge Power Bank,South,Instagram,0,0.0,10.448795483061481
2025-05-10,VoltEdge Power Bank,South,Google,0,0.0,5.193360910031023
2025-05-10,VoltEdge Power Bank,South,Influencers,0,0.0,78.15538961038962
2025-05-10,VoltEdge Power Bank,East,Instagram,0,0.0,10.448795483061481
2025-05-10,VoltEdge Power Bank,East,Google,0,0.0,5.193360910031023
2025-05-10,VoltEdge Power Bank,East,Influencers,0,0.0,78.15538961038962
2025-05-10,VoltEdge Power Bank,West,Instagram,0,0.0,10.448795483061481
2025-05-10,VoltEdge Power Bank,West,Google,0,0.0,5.193360910031023
2025-05-10,VoltEdge Power Bank,West,Influencers,0,0.0,78.15538961038962
2025-05-11,VoltEdge Case,North,Instagram,2,1998.0,13.072667706708268
2025-05-11,VoltEdge Case,North,Google,3,2997.0,1.9615971721252345
2025-05-11,VoltEdge Case,North,Influencers,1,999.0,98.94239999999999
2025-05-11,VoltEdge Case,South,Instagram,4,3996.0,13.072667706708268
2025-05-11,VoltEdge Case,South,Google,2,1998.0,1.9615971721252345
2025-05-11,VoltEdge Case,South,Influencers,2,1998.0,98.94239999999999
2025-05-11,VoltEdge Case,East,Instagram,7,6993.0,13.072667706708268
2025-05-11,VoltEdge Case,East,Google,4,3996.0,1.9615971721252345
2025-05-11,VoltEdge Case,East,Influencers,3,2997.0,98.94239999999999
2025-05-11,VoltEdge Case,West,Instagram,1,999.0,13.072667706708268
2025-05-11,VoltEdge Case,West,Google,0,0.0,1.9615971721252345
2025-05-11,VoltEdge Case,West,Influencers,0,0.0,98.94239999999999
2025-05-11,VoltEdge Charger,North,Instagram,3,5397.0,13.072667706708268
2025-05-11,VoltEdge Charger,North,Google,0,0.0,1.9615971721252345
2025-05-11,VoltEdge Charger,North,Influencers,0,0.0,98.94239999999999
2025-05-11,VoltEdge Charger,South,Instagram,4,7196.0,13.072667706708268
2025-05-11,VoltEdge Charger,South,Google,1,1799.0,1.9615971721252345
2025-05-11,VoltEdge Charger,South,Influencers,0,0.0,98.94239999999999
2025-05-11,VoltEdge Charger,East,Instagram,2,3598.0,13.072667706708268
2025-05-11,VoltEdge Charger,East,Google,6,10794.0,1.9615971721252345
2025-05-11,VoltEdge Charger,East,Influencers,0,0.0,98.94239999999999
2025-05-11,VoltEdge Charger,West,Instagram,1,1799.0,13.072667706708268
2025-05-11,VoltEdge Charger,West,Google,2,3598.0,1.9615971721252345
2025-05-11,VoltEdge Charger,West,Influencers,0,0.0,98.94239999999999
2025-05-11,VoltEdge Power Bank,North,Instagram,0,0.0,13.072667706708268
2025-05-11,VoltEdge Power Bank,North,Google,0,0.0,1.9615971721252345
2025-05-11,VoltEdge Power Bank,North,Influencers,0,0.0,98.94239999999999
2025-05-11,VoltEdge Power Bank,South,Instagram,0,0.0,13.072667706708268
2025-05-11,VoltEdge Power Bank,South,Google,0,0.0,1.9615971721252345
2025-05-11,VoltEdge Power Bank,South,Influencers,0,0.0,98.94239999999999
2025-05-11,VoltEdge Power Bank,East,Instagram,2,5998.0,13.072667706708268
2025-05-11,VoltEdge Power Bank,East,Google,0,0.0,1.9615971721252345
2025-05-11,VoltEdge Power Bank,East,Influencers,0,0.0,98.94239999999999
2025-05-11,VoltEdge Power Bank,West,Instagram,0,0.0,13.072667706708268
2025-05-11,VoltEdge Power Bank,West,Google,0,0.0,1.9615971721252345
2025-05-11,VoltEdge Power Bank,West,Influencers,0,0.0,98.94239999999999
2025-05-12,VoltEdge Case,North,Instagram,0,0.0,11.408608582574772
2025-05-12,VoltEdge Case,North,Google,0,0.0,2.8598111227701994
2025-05-12,VoltEdge Case,North,Influencers,0,0.0,69.86714285714285
2025-05-12,VoltEdge Case,South,Instagram,2,1998.0,11.408608582574772
2025-05-12,VoltEdge Case,South,Google,0,0.0,2.8598111227701994
2025-05-12,VoltEdge Case,South,Influencers,0,0.0,69.86714285714285
2025-05-12,VoltEdge Case,East,Instagram,1,999.0,11.408608582574772
2025-05-12,VoltEdge Case,East,Google,1,999.0,2.8598111227701994
2025-05-12,VoltEdge Case,East,Influencers,0,0.0,69.86714285714285
2025-05-12,VoltEdge Case,West,Instagram,0,0.0,11.408608582574772
2025-05-12,VoltEdge Case,West,Google,0,0.0,2.8598111227701994
2025-05-12,VoltEdge Case,West,Influencers,0,0.0,69.86714285714285
2025-05-12,VoltEdge Charger,North,Instagram,6,10794.0,11.408608582574772
2025-05-12,VoltEdge Charger,North,Google,1,1799.0,2.8598111227701994
2025-05-12,VoltEdge Charger,North,Influencers,0,0.0,69.86714285714285
2025-05-12,VoltEdge Charger,South,Instagram,2,3598.0,11.408608582574772
2025-05-12,VoltEdge Charger,South,Google,4,7196.0,2.8598111227701994
2025-05-12,VoltEdge Charger,South,Influencers,3,5397.0,69.86714285714285
2025-05-12,VoltEdge Charger,East,Instagram,4,7196.0,11.408608582574772
2025-05-12,VoltEdge Charger,East,Google,3,5397.0,2.8598111227701994
2025-05-12,VoltEdge Charger,East,Influencers,0,0.0,69.86714285714285
2025-05-12,VoltEdge Charger,West,Instagram,2,3598.0,11.408608582574772
2025-05-12,VoltEdge Charger,West,Google,1,1799.0,2.8598111227701994
2025-05-12,VoltEdge Charger,West,Influencers,0,0.0,69.86714285714285
2025-05-12,VoltEdge Power Bank,North,Instagram,1,2999.0,11.408608582574772
2025-05-12,VoltEdge Power Bank,North,Google,1,2999.0,2.8598111227701994
2025-05-12,VoltEdge Power Bank,North,Influencers,0,0.0,69.86714285714285
2025-05-12,VoltEdge Power Bank,South,Instagram,1,2999.0,11.408608582574772
2025-05-12,VoltEdge Power Bank,South,Google,0,0.0,2.8598111227701994
2025-05-12,VoltEdge Power Bank,South,Influencers,1,2999.0,69.86714285714285
2025-05-12,VoltEdge Power Bank,East,Instagram,2,5998.0,11.408608582574772
2025-05-12,VoltEdge Power Bank,East,Google,2,5998.0,2.8598111227701994
2025-05-12,VoltEdge Power Bank,East,Influencers,1,2999.0,69.86714285714285
2025-05-12,VoltEdge Power Bank,West,Instagram,1,2999.0,11.408608582574772
2025-05-12,VoltEdge Power Bank,West,Google,0,0.0,2.8598111227701994
2025-05-12,VoltEdge Power Bank,West,Influencers,0,0.0,69.86714285714285
2025-05-13,VoltEdge Case,North,Instagram,6,5994.0,7.623365200764819
2025-05-13,VoltEdge Case,North,Google,3,2997.0,4.112943575798776
2025-05-13,VoltEdge Case,North,Influencers,0,0.0,36.23790322580645
2025-05-13,VoltEdge Case,South,Instagram,1,999.0,7.623365200764819
2025-05-13,VoltEdge Case,South,Google,2,1998.0,4.112943575798776
2025-05-13,VoltEdge Case,South,Influencers,1,999.0,36.23790322580645
2025-05-13,VoltEdge Case,East,Instagram,9,8991.0,7.623365200764819
2025-05-13,VoltEdge Case,East,Google,2,1998.0,4.112943575798776
2025-05-13,VoltEdge Case,East,Influencers,3,2997.0,36.23790322580645
2025-05-13,VoltEdge Case,West,Instagram,2,1998.0,7.623365200764819
2025-05-13,VoltEdge Case,West,Google,2,1998.0,4.112943575798776
2025-05-13,VoltEdge Case,West,Influencers,2,1998.0,36.23790322580645
2025-05-13,VoltEdge Charger,North,Instagram,1,1799.0,7.623365200764819
2025-05-13,VoltEdge Charger,North,Google,0,0.0,4.112943575798776
2025-05-13,VoltEdge Charger,North,Influencers,0,0.0,36.23790322580645
2025-05-13,VoltEdge Charger,South,Instagram,0,0.0,7.623365200764819
2025-05-13,VoltEdge Charger,South,Google,0,0.0,4.112943575798776
2025-05-13,VoltEdge Charger,South,Influencers,1,1799.0,36.23790322580645
2025-05-13,VoltEdge Charger,East,Instagram,1,1799.0,7.623365200764819
2025-05-13,VoltEdge Charger,East,Google,1,1799.0,4.112943575798776
2025-05-13,VoltEdge Charger,East,Influencers,0,0.0,36.23790322580645
2025-05-13,VoltEdge Charger,West,Instagram,0,0.0,7.623365200764819
2025-05-13,VoltEdge Charger,West,Google,0,0.0,4.112943575798776
2025-05-13,VoltEdge Charger,West,Influencers,0,0.0,36.23790322580645
2025-05-13,VoltEdge Power Bank,North,Instagram,1,2999.0,7.623365200764819
2025-05-13,VoltEdge Power Bank,North,Google,1,2999.0,4.112943575798776
2025-05-13,VoltEdge Power Bank,North,Influencers,0,0.0,36.23790322580645
2025-05-13,VoltEdge Power Bank,South,Instagram,1,2999.0,7.623365200764819
2025-05-13,VoltEdge Power Bank,South,Google,0,0.0,4.112943575798776
2025-05-13,VoltEdge Power Bank,South,Influencers,1,2999.0,36.23790322580645
2025-05-13,VoltEdge Power Bank,East,Instagram,2,5998.0,7.623365200764819
2025-05-13,VoltEdge Power Bank,East,Google,1,2999.0,4.112943575798776
2025-05-13,VoltEdge Power Bank,East,Influencers,1,2999.0,36.23790322580645
2025-05-13,VoltEdge Power Bank,West,Instagram,1,2999.0,7.623365200764819
2025-05-13,VoltEdge Power Bank,West,Google,0,0.0,4.112943575798776
2025-05-13,VoltEdge Power Bank,West,Influencers,0,0.0,36.23790322580645
2025-05-14,VoltEdge Case,North,Instagram,2,1998.0,8.574607843137255
2025-05-14,VoltEdge Case,North,Google,1,999.0,4.875230923694779
2025-05-14,VoltEdge Case,North,Influencers,2,1998.0,66.70244444444444
2025-05-14,VoltEdge Case,South,Instagram,6,5994.0,8.574607843137255
2025-05-14,VoltEdge Case,South,Google,1,999.0,4.875230923694779
2025-05-14,VoltEdge Case,South,Influencers,3,2997.0,66.70244444444444
2025-05-14,VoltEdge Case,East,Instagram,8,7992.0,8.574607843137255
2025-05-14,VoltEdge Case,East,Google,5,4995.0,4.875230923694779
2025-05-14,VoltEdge Case,East,Influencers,3,2997.0,66.70244444444444
2025-05-14,VoltEdge Case,West,Instagram,1,999.0,8.574607843137255
2025-05-14,VoltEdge Case,West,Google,0,0.0,4.875230923694779
2025-05-14,VoltEdge Case,West,Influencers,2,1998.0,66.70244444444444
2025-05-14,VoltEdge Charger,North,Instagram,3,5397.0,8.574607843137255
2025-05-14,VoltEdge Charger,North,Google,1,1799.0,4.875230923694779
2025-05-14,VoltEdge Charger,North,Influencers,2,3598.0,66.70244444444444
2025-05-14,VoltEdge Charger,South,Instagram,3,5397.0,8.574607843137255
2025-05-14,VoltEdge Charger,South,Google,3,5397.0,4.875230923694779
2025-05-14,VoltEdge Charger,South,Influencers,0,0.0,66.70244444444444
2025-05-14,VoltEdge Charger,East,Instagram,7,12593.0,8.574607843137255
2025-05-14,VoltEdge Charger,East,Google,2,3598.0,4.875230923694779
2025-05-14,VoltEdge Charger,East,Influencers,1,1799.0,66.70244444444444
2025-05-14,VoltEdge Charger,West,Instagram,0,0.0,8.574607843137255
2025-05-14,VoltEdge Charger,West,Google,0,0.0,4.875230923694779
2025-05-14,VoltEdge Charger,West,Influencers,0,0.0,66.70244444444444
2025-05-14,VoltEdge Power Bank,North,Instagram,0,0.0,8.574607843137255
2025-05-14,VoltEdge Power Bank,North,Google,0,0.0,4.875230923694779
2025-05-14,VoltEdge Power Bank,North,Influencers,0,0.0,66.70244444444444
2025-05-14,VoltEdge Power Bank,South,Instagram,2,5998.0,8.574607843137255
2025-05-14,VoltEdge Power Bank,South,Google,1,2999.0,4.875230923694779
2025-05-14,VoltEdge Power Bank,South,Influencers,0,0.0,66.70244444444444
2025-05-14,VoltEdge Power Bank,East,Instagram,1,2999.0,8.574607843137255
2025-05-14,VoltEdge Power Bank,East,Google,0,0.0,4.875230923694779
2025-05-14,VoltEdge Power Bank,East,Influencers,2,5998.0,66.70244444444444
2025-05-14,VoltEdge Power Bank,West,Instagram,0,0.0,8.574607843137255
2025-05-14,VoltEdge Power Bank,West,Google,3,8997.0,4.875230923694779
2025-05-14,VoltEdge Power Bank,West,Influencers,0,0.0,66.70244444444444
2025-05-15,VoltEdge Case,North,Instagram,3,2997.0,9.914828862164663
2025-05-15,VoltEdge Case,North,Google,2,1998.0,4.087338792221085
2025-05-15,VoltEdge Case,North,Influencers,2,1998.0,76.74378205128205
2025-05-15,VoltEdge Case,South,Instagram,6,5994.0,9.914828862164663
2025-05-15,VoltEdge Case,South,Google,2,1998.0,4.087338792221085
2025-05-15,VoltEdge Case,South,Influencers,3,2997.0,76.74378205128205
2025-05-15,VoltEdge Case,East,Instagram,7,6993.0,9.914828862164663
2025-05-15,VoltEdge Case,East,Google,5,4995.0,4.087338792221085
2025-05-15,VoltEdge Case,East,Influencers,3,2997.0,76.74378205128205
2025-05-15,VoltEdge Case,West,Instagram,3,2997.0,9.914828862164663
2025-05-15,VoltEdge Case,West,Google,0,0.0,4.087338792221085
2025-05-15,VoltEdge Case,West,Influencers,1,999.0,76.74378205128205
2025-05-15,VoltEdge Charger,North,Instagram,0,0.0,9.914828862164663
2025-05-15,VoltEdge Charger,North,Google,3,5397.0,4.087338792221085
2025-05-15,VoltEdge Charger,North,Influencers,1,1799.0,76.74378205128205
2025-05-15,VoltEdge Charger,South,Instagram,2,3598.0,9.914828862164663
2025-05-15,VoltEdge Charger,South,Google,2,3598.0,4.087338792221085
2025-05-15,VoltEdge Charger,South,Influencers,0,0.0,76.74378205128205
2025-05-15,VoltEdge Charger,East,Instagram,3,5397.0,9.914828862164663
2025-05-15,VoltEdge Charger,East,Google,4,7196.0,4.087338792221085
2025-05-15,VoltEdge Charger,East,Influencers,3,5397.0,76.74378205128205
2025-05-15,VoltEdge Charger,West,Instagram,0,0.0,9.914828862164663
2025-05-15,VoltEdge Charger,West,Google,1,1799.0,4.087338792221085
2025-05-15,VoltEdge Charger,West,Influencers,1,1799.0,76.74378205128205
2025-05-15,VoltEdge Power Bank,North,Instagram,1,2999.0,9.914828862164663
2025-05-15,VoltEdge Power Bank,North,Google,1,2999.0,4.087338792221085
2025-05-15,VoltEdge Power Bank,North,Influencers,0,0.0,76.74378205128205
2025-05-15,VoltEdge Power Bank,South,Instagram,1,2999.0,9.914828862164663
2025-05-15,VoltEdge Power Bank,South,Google,1,2999.0,4.087338792221085
2025-05-15,VoltEdge Power Bank,South,Influencers,0,0.0,76.74378205128205
2025-05-15,VoltEdge Power Bank,East,Instagram,3,8997.0,9.914828862164663
2025-05-15,VoltEdge Power Bank,East,Google,0,0.0,4.087338792221085
2025-05-15,VoltEdge Power Bank,East,Influencers,1,2999.0,76.74378205128205
2025-05-15,VoltEdge Power Bank,West,Instagram,0,0.0,9.914828862164663
2025-05-15,VoltEdge Power Bank,West,Google,0,0.0,4.087338792221085
2025-05-15,VoltEdge Power Bank,West,Influencers,1,2999.0,76.74378205128205
2025-05-16,VoltEdge Case,North,Instagram,2,1998.0,13.417345360824743
2025-05-16,VoltEdge Case,North,Google,2,1998.0,4.177475317348378
2025-05-16,VoltEdge Case,North,Influencers,0,0.0,73.31071428571428
2025-05-16,VoltEdge Case,South,Instagram,10,9990.0,13.417345360824743
2025-05-16,VoltEdge Case,South,Google,2,1998.0,4.177475317348378
2025-05-16,VoltEdge Case,South,Influencers,2,1998.0,73.31071428571428
2025-05-16,VoltEdge Case,East,Instagram,6,5994.0,13.417345360824743
2025-05-16,VoltEdge Case,East,Google,6,5994.0,4.177475317348378
2025-05-16,VoltEdge Case,East,Influencers,5,4995.0,73.31071428571428
2025-05-16,VoltEdge Case,West,Instagram,2,1998.0,13.417345360824743
2025-05-16,VoltEdge Case,West,Google,0,0.0,4.177475317348378
2025-05-16,VoltEdge Case,West,Influencers,0,0.0,73.31071428571428
2025-05-16,VoltEdge Charger,North,Instagram,0,0.0,13.417345360824743
2025-05-16,VoltEdge Charger,North,Google,0,0.0,4.177475317348378
2025-05-16,VoltEdge Charger,North,Influencers,0,0.0,73.31071428571428
2025-05-16,VoltEdge Charger,South,Instagram,0,0.0,13.417345360824743
2025-05-16,VoltEdge Charger,South,Google,1,1799.0,4.177475317348378
2025-05-16,VoltEdge Charger,South,Influencers,0,0.0,73.31071428571428
2025-05-16,VoltEdge Charger,East,Instagram,0,0.0,13.417345360824743
2025-05-16,VoltEdge Charger,East,Google,2,3598.0,4.177475317348378
2025-05-16,VoltEdge Charger,East,Influencers,0,0.0,73.31071428571428
2025-05-16,VoltEdge Charger,West,Instagram,1,1799.0,13.417345360824743
2025-05-16,VoltEdge Charger,West,Google,0,0.0,4.177475317348378
2025-05-16,VoltEdge Charger,West,Influencers,0,0.0,73.31071428571428
2025-05-16,VoltEdge Power Bank,North,Instagram,0,0.0,13.417345360824743
2025-05-16,VoltEdge Power Bank,North,Google,0,0.0,4.177475317348378
2025-05-16,VoltEdge Power Bank,North,Influencers,0,0.0,73.31071428571428
2025-05-16,VoltEdge Power Bank,South,Instagram,0,0.0,13.417345360824743
2025-05-16,VoltEdge Power Bank,South,Google,0,0.0,4.177475317348378
2025-05-16,VoltEdge Power Bank,South,Influencers,0,0.0,73.31071428571428
2025-05-16,VoltEdge Power Bank,East,Instagram,0,0.0,13.417345360824743
2025-05-16,VoltEdge Power Bank,East,Google,0,0.0,4.177475317348378
2025-05-16,VoltEdge Power Bank,East,Influencers,0,0.0,73.31071428571428
2025-05-16,VoltEdge Power Bank,West,Instagram,0,0.0,13.417345360824743
2025-05-16,VoltEdge Power Bank,West,Google,0,0.0,4.177475317348378
2025-05-16,VoltEdge Power Bank,West,Influencers,0,0.0,73.31071428571428
2025-05-17,VoltEdge Case,North,Instagram,0,0.0,13.073391304347826
2025-05-17,VoltEdge Case,North,Google,0,0.0,2.912424242424242
2025-05-17,VoltEdge Case,North,Influencers,1,999.0,62.699999999999996
2025-05-17,VoltEdge Case,South,Instagram,4,3996.0,13.073391304347826
2025-05-17,VoltEdge Case,South,Google,1,999.0,2.912424242424242
2025-05-17,VoltEdge Case,South,Influencers,0,0.0,62.699999999999996
2025-05-17,VoltEdge Case,East,Instagram,0,0.0,13.073391304347826
2025-05-17,VoltEdge Case,East,Google,0,0.0,2.912424242424242
2025-05-17,VoltEdge Case,East,Influencers,0,0.0,62.699999999999996
2025-05-17,VoltEdge Case,West,Instagram,0,0.0,13.073391304347826
2025-05-17,VoltEdge Case,West,Google,1,999.0,2.912424242424242
2025-05-17,VoltEdge Case,West,Influencers,1,999.0,62.699999999999996
2025-05-17,VoltEdge Charger,North,Instagram,0,0.0,13.073391304347826
2025-05-17,VoltEdge Charger,North,Google,0,0.0,2.912424242424242
2025-05-17,VoltEdge Charger,North,Influencers,0,0.0,62.699999999999996
2025-05-17,VoltEdge Charger,South,Instagram,0,0.0,13.073391304347826
2025-05-17,VoltEdge Charger,South,Google,0,0.0,2.912424242424242
2025-05-17,VoltEdge Charger,South,Influencers,0,0.0,62.699999999999996
2025-05-17,VoltEdge Charger,East,Instagram,0,0.0,13.073391304347826
2025-05-17,VoltEdge Charger,East,Google,0,0.0,2.912424242424242
2025-05-17,VoltEdge Charger,East,Influencers,0,0.0,62.699999999999996
2025-05-17,VoltEdge Charger,West,Instagram,2,3598.0,13.073391304347826
2025-05-17,VoltEdge Charger,West,Google,0,0.0,2.912424242424242
2025-05-17,VoltEdge Charger,West,Influencers,1,1799.0,62.699999999999996
2025-05-17,VoltEdge Power Bank,North,Instagram,0,0.0,13.073391304347826
2025-05-17,VoltEdge Power Bank,North,Google,0,0.0,2.912424242424242
2025-05-17,VoltEdge Power Bank,North,Influencers,0,0.0,62.699999999999996
2025-05-17,VoltEdge Power Bank,South,Instagram,0,0.0,13.073391304347826
2025-05-17,VoltEdge Power Bank,South,Google,0,0.0,2.912424242424242
2025-05-17,VoltEdge Power Bank,South,Influencers,0,0.0,62.699999999999996
2025-05-17,VoltEdge Power Bank,East,Instagram,0,0.0,13.073391304347826
2025-05-17,VoltEdge Power Bank,East,Google,0,0.0,2.912424242424242
2025-05-17,VoltEdge Power Bank,East,Influencers,0,0.0,62.699999999999996
2025-05-17,VoltEdge Power Bank,West,Instagram,0,0.0,13.073391304347826
2025-05-17,VoltEdge Power Bank,West,Google,0,0.0,2.912424242424242
2025-05-17,VoltEdge Power Bank,West,Influencers,0,0.0,62.699999999999996
2025-05-18,VoltEdge Case,North,Instagram,2,1998.0,17.529012096774192
2025-05-18,VoltEdge Case,North,Google,5,4995.0,2.615476056338028
2025-05-18,VoltEdge Case,North,Influencers,1,999.0,91.71649006622516
2025-05-18,VoltEdge Case,South,Instagram,10,9990.0,17.529012096774192
2025-05-18,VoltEdge Case,South,Google,5,4995.0,2.615476056338028
2025-05-18,VoltEdge Case,South,Influencers,3,2997.0,91.71649006622516
2025-05-18,VoltEdge Case,East,Instagram,4,3996.0,17.529012096774192
2025-05-18,VoltEdge Case,East,Google,2,1998.0,2.615476056338028
2025-05-18,VoltEdge Case,East,Influencers,0,0.0,91.71649006622516
2025-05-18,VoltEdge Case,West,Instagram,1,999.0,17.529012096774192
2025-05-18,VoltEdge Case,West,Google,2,1998.0,2.615476056338028
2025-05-18,VoltEdge Case,West,Influencers,0,0.0,91.71649006622516
2025-05-18,VoltEdge Charger,North,Instagram,1,1799.0,17.529012096774192
2025-05-18,VoltEdge Charger,North,Google,0,0.0,2.615476056338028
2025-05-18,VoltEdge Charger,North,Influencers,1,1799.0,91.71649006622516
2025-05-18,VoltEdge Charger,South,Instagram,2,3598.0,17.529012096774192
2025-05-18,VoltEdge Charger,South,Google,4,7196.0,2.615476056338028
2025-05-18,VoltEdge Charger,South,Influencers,4,7196.0,91.71649006622516
2025-05-18,VoltEdge Charger,East,Instagram,6,10794.0,17.529012096774192
2025-05-18,VoltEdge Charger,East,Google,1,1799.0,2.615476056338028
2025-05-18,VoltEdge Charger,East,Influencers,0,0.0,91.71649006622516
2025-05-18,VoltEdge Charger,West,Instagram,1,1799.0,17.529012096774192
2025-05-18,VoltEdge Charger,West,Google,0,0.0,2.615476056338028
2025-05-18,VoltEdge Charger,West,Influencers,1,1799.0,91.71649006622516
2025-05-18,VoltEdge Power Bank,North,Instagram,1,2999.0,17.529012096774192
2025-05-18,VoltEdge Power Bank,North,Google,0,0.0,2.615476056338028
2025-05-18,VoltEdge Power Bank,North,Influencers,0,0.0,91.71649006622516
2025-05-18,VoltEdge Power Bank,South,Instagram,1,2999.0,17.529012096774192
2025-05-18,VoltEdge Power Bank,South,Google,0,0.0,2.615476056338028
2025-05-18,VoltEdge Power Bank,South,Influencers,2,5998.0,91.71649006622516
2025-05-18,VoltEdge Power Bank,East,Instagram,0,0.0,17.529012096774192
2025-05-18,VoltEdge Power Bank,East,Google,2,5998.0,2.615476056338028
2025-05-18,VoltEdge Power Bank,East,Influencers,2,5998.0,91.71649006622516
2025-05-18,VoltEdge Power Bank,West,Instagram,1,2999.0,17.529012096774192
2025-05-18,VoltEdge Power Bank,West,Google,0,0.0,2.615476056338028
2025-05-18,VoltEdge Power Bank,West,Influencers,0,0.0,91.71649006622516
2025-05-19,VoltEdge Case,North,Instagram,3,2997.0,23.94810810810811
2025-05-19,VoltEdge Case,North,Google,5,4995.0,3.0614736634444664
2025-05-19,VoltEdge Case,North,Influencers,0,0.0,150.81903225806454
2025-05-19,VoltEdge Case,South,Instagram,2,1998.0,23.94810810810811
2025-05-19,VoltEdge Case,South,Google,1,999.0,3.0614736634444664
2025-05-19,VoltEdge Case,South,Influencers,1,999.0,150.81903225806454
2025-05-19,VoltEdge Case,East,Instagram,7,6993.0,23.94810810810811
2025-05-19,VoltEdge Case,East,Google,7,6993.0,3.0614736634444664
2025-05-19,VoltEdge Case,East,Influencers,1,999.0,150.81903225806454
2025-05-19,VoltEdge Case,West,Instagram,2,1998.0,23.94810810810811
2025-05-19,VoltEdge Case,West,Google,0,0.0,3.0614736634444664
2025-05-19,VoltEdge Case,West,Influencers,0,0.0,150.81903225806454
2025-05-19,VoltEdge Charger,North,Instagram,5,8995.0,23.94810810810811
2025-05-19,VoltEdge Charger,North,Google,1,1799.0,3.0614736634444664
2025-05-19,VoltEdge Charger,North,Influencers,0,0.0,150.81903225806454
2025-05-19,VoltEdge Charger,South,Instagram,5,8995.0,23.94810810810811
2025-05-19,VoltEdge Charger,South,Google,2,3598.0,3.0614736634444664
2025-05-19,VoltEdge Charger,South,Influencers,2,3598.0,150.81903225806454
