date,channel,spend,impressions,clicks,conversions,revenue
2025-06-07,Google,3853.91,458440,2372,44,8420.0
2025-06-07,Influencers,2609.76,128920,6299,997,6080.0
2025-06-08,Instagram,4126.74,158288,3495,349,16070.0
2025-06-08,Google,3825.96,157876,2194,97,7030.0
2025-06-08,Influencers,2091.38,120596,5755,1252,6520.0
2025-06-09,Instagram,6086.32,335658,5509,363,25330.0
2025-06-09,Google,6103.65,250022,3578,137,13590.0
2025-06-09,Influencers,4050.88,351859,11731,1544,7560.0
2025-06-10,Instagram,4897.78,135969,3930,238,20380.0
2025-06-10,Google,5700.69,391725,2546,126,13610.0
2025-06-10,Influencers,3286.01,132518,6908,1171,8030.0
2025-06-11,Instagram,4844.09,332503,4042,205,24150.0
2025-06-11,Google,5013.25,217406,1768,44,10790.0
2025-06-11,Influencers,4537.33,137237,7387,1286,8580.0
2025-06-12,Instagram,4131.99,253280,4507,653,17390.0
2025-06-12,Google,3710.12,179137,1812,40,10140.0
2025-06-12,Influencers,3872.69,118229,6951,983,8690.0
2025-06-13,Instagram,5903.31,490198,4949,557,26800.0
2025-06-13,Google,6035.31,169891,2239,49,13300.0
2025-06-13,Influencers,4001.75,239304,8108,1493,12320.0
2025-06-14,Instagram,5076.9,287664,4950,494,19560.0
2025-06-14,Google,4461.07,199026,2110,61,13020.0
2025-06-14,Influencers,5866.3,440085,14215,3285,11080.0
2025-06-15,Instagram,4071.86,107125,3111,429,21660.0
2025-06-15,Google,5665.54,151790,2076,69,14090.0
2025-06-15,Influencers,4009.5,112830,6524,958,9280.0
2025-06-16,Instagram,3987.75,116017,3079,222,15060.0
2025-06-16,Google,5783.33,542559,2913,133,12400.0
2025-06-16,Influencers,3938.77,135060,5939,1342,7920.0
2025-06-17,Instagram,4449.59,190873,3576,230,18740.0
2025-06-17,Google,3908.39,285430,2073,66,11600.0
2025-06-17,Influencers,4763.88,192692,6308,960,8610.0
2025-06-18,Instagram,4136.62,168871,3681,444,18290.0
2025-06-18,Google,5740.56,485852,3357,129,12110.0
2025-06-18,Influencers,4475.09,232518,10156,1649,8980.0
2025-06-19,Instagram,5406.59,243829,4570,421,23270.0
2025-06-19,Google,4593.01,268534,1706,32,13420.0
2025-06-19,Influencers,5347.0,170909,7126,1120,9180.0
2025-06-20,Instagram,5543.54,190051,3770,538,26520.0
2025-06-20,Google,5758.19,214027,2044,28,12300.0
2025-06-20,Influencers,5727.91,173743,9848,1289,10790.0
2025-06-21,Instagram,3406.69,172158,2441,235,14890.0
2025-06-21,Google,4178.45,191329,1453,51,9440.0
2025-06-21,Influencers,2259.35,116263,4779,620,6430.0
2025-06-22,Instagram,4233.54,177512,3604,453,18670.0
2025-06-22,Google,3320.41,192276,2149,92,10880.0
2025-06-22,Influencers,3795.02,220141,10697,2553,7060.0
2025-06-23,Instagram,6036.12,359019,7868,1027,26200.0
2025-06-23,Google,4408.05,262008,2074,22,11880.0
2025-06-23,Influencers,3381.06,107411,5001,1039,6750.0
2025-06-24,Instagram,4265.96,387290,4615,411,17770.0
2025-06-24,Google,3550.33,125869,1599,78,10970.0
2025-06-24,Influencers,3823.73,111192,5196,1298,8880.0
2025-06-25,Instagram,4315.99,186815,3975,464,23600.0
2025-06-25,Google,5961.16,197663,2511,81,12730.0
2025-06-25,Influencers,6504.75,175733,9348,1756,11220.0
2025-06-26,Instagram,5043.89,244585,4643,491,26260.0
2025-06-26,Google,7581.68,362489,4214,77,15260.0
2025-06-26,Influencers,3084.43,158611,8706,1319,7860.0
2025-06-27,Instagram,6626.21,364732,6482,725,23880.0
2025-06-27,Google,6569.86,247127,3409,102,14980.0
2025-06-27,Influencers,2988.31,85025,4377,650,8970.0
2025-06-28,Instagram,5156.27,205074,4384,530,26530.0
2025-06-28,Google,7352.6,181494,2510,62,14940.0
2025-06-28,Influencers,3188.3,100546,5429,1152,8690.0
2025-06-29,Instagram,4850.2,226369,3259,458,18390.0
2025-06-29,Google,6172.64,255702,2309,107,12560.0
2025-06-29,Influencers,2747.96,100650,3968,961,6510.0
2025-06-30,Instagram,5006.91,279539,3640,185,19630.0
2025-06-30,Google,6470.86,411141,2590,108,15950.0
2025-06-30,Influencers,4599.16,254423,12435,2240,8040.0
2025-07-01,Instagram,4008.04,268021,5876,726,15010.0
2025-07-01,Google,4849.51,209083,2701,37,9080.0
2025-07-01,Influencers,2992.77,288481,9583,1822,6990.0
2025-07-02,Instagram,4937.21,350611,4892,450,26550.0
2025-07-02,Google,6100.44,199655,2128,68,14410.0
2025-07-02,Influencers,3105.18,103171,4378,587,10550.0
2025-07-03,Instagram,4440.81,131247,3471,416,19260.0
2025-07-03,Google,4316.89,171314,1670,29,11050.0
2025-07-03,Influencers,2272.44,67306,3335,771,7420.0
2025-07-04,Instagram,4006.77,140303,3021,373,22000.0
2025-07-04,Google,5689.44,518178,3659,69,14290.0
2025-07-04,Influencers,3853.2,229873,10172,2190,9700.0
2025-07-05,Instagram,4970.32,234447,6573,667,20130.0
2025-07-05,Google,3888.22,184827,2441,59,12140.0
2025-07-05,Influencers,5633.09,193877,9234,1970,9850.0
2025-07-06,Instagram,4780.17,253069,3344,187,17190.0
2025-07-06,Google,3954.03,167661,1412,59,10910.0
2025-07-06,Influencers,3056.52,79810,4384,825,7500.0
2025-07-07,Instagram,4401.52,278774,3563,185,16920.0
2025-07-07,Google,4615.11,205059,2828,101,8990.0
2025-07-07,Influencers,3052.86,88136,5088,705,6100.0
2025-07-08,Instagram,5006.94,118855,3534,393,26490.0
2025-07-08,Google,6245.82,332966,2869,33,12720.0
2025-07-08,Influencers,2887.05,64277,3856,886,7360.0
2025-07-09,Instagram,4825.63,393380,5650,680,24920.0
2025-07-09,Google,4959.23,244799,2956,54,15630.0
2025-07-09,Influencers,5007.42,268424,12599,2292,8540.0
2025-07-10,Instagram,6817.19,368462,6367,643,26740.0
2025-07-10,Google,5867.94,226330,2558,108,15470.0
2025-07-10,Influencers,2822.52,77302,4425,719,6380.0
2025-07-11,Instagram,4536.66,252475,3993,580,23560.0
2025-07-11,Google,5899.87,255591,3748,168,16990.0
2025-07-11,Influencers,3345.31,226701,8776,1472,10220.0
2025-07-12,Instagram,2046.41,110673,2581,294,10980.0
2025-07-12,Google,3687.95,175100,1265,41,7910.0
2025-07-12,Influencers,2524.27,115166,6536,934,4330.0
2025-07-13,Instagram,5101.6,273334,4573,315,21250.0
2025-07-13,Google,6817.47,184110,2420,45,17050.0
2025-07-13,Influencers,3484.7,134876,5888,955,7120.0
2025-07-14,Instagram,5476.52,183922,5462,282,24550.0
2025-07-14,Google,6998.71,244552,2379,69,16430.0
2025-07-14,Influencers,4354.85,211561,11546,1498,9850.0
2025-07-15,Instagram,4114.81,236388,3572,451,21820.0
2025-07-15,Google,5026.06,177797,2630,85,11410.0
2025-07-15,Influencers,2849.25,129106,4878,598,8250.0
2025-07-16,Instagram,4896.52,185989,4840,453,26560.0
2025-07-16,Google,6133.26,449181,2540,61,12960.0
2025-07-16,Influencers,3803.62,136437,5581,1013,7130.0
2025-07-17,Instagram,2404.3,72764,2175,183,12520.0
2025-07-17,Google,4427.35,343462,2335,83,8140.0
2025-07-17,Influencers,2396.99,96134,3134,498,4410.0
2025-07-18,Instagram,4884.91,149691,3719,479,24450.0
2025-07-18,Google,5569.25,452999,2746,86,12770.0
2025-07-18,Influencers,6160.82,215242,10275,1963,10650.0
2025-07-19,Instagram,4484.43,162750,3135,288,16590.0
2025-07-19,Google,7683.6,335260,3453,48,14390.0
2025-07-19,Influencers,4650.73,196269,11161,2383,9180.0
2025-07-20,Instagram,2808.72,94815,1921,255,14670.0
2025-07-20,Google,2957.0,150648,1804,77,7750.0
2025-07-20,Influencers,2357.11,128045,5161,699,6690.0
2025-07-21,Instagram,5053.65,253721,3853,326,24490.0
2025-07-21,Google,4386.43,155291,1695,52,11270.0
2025-07-21,Influencers,4979.42,238638,7927,1405,10670.0
2025-07-22,Instagram,3888.48,170844,2906,211,17920.0
2025-07-22,Google,3740.35,173968,2273,69,9510.0
2025-07-22,Influencers,3260.36,158216,5338,1054,7100.0
2025-07-23,Instagram,4666.02,213089,3673,236,16750.0
2025-07-23,Google,4251.93,228039,2205,104,9290.0
2025-07-23,Influencers,2840.44,163092,5886,977,8180.0
2025-07-24,Instagram,4561.72,542829,6265,433,25120.0
2025-07-24,Google,6204.13,200610,2114,89,16080.0
2025-07-24,Influencers,2415.73,53750,3206,701,6040.0
2025-07-25,Instagram,4474.29,272245,4426,349,17080.0
2025-07-25,Google,5081.31,268516,2208,50,10070.0
2025-07-25,Influencers,3255.07,136150,7239,1804,7890.0
2025-07-26,Instagram,4150.68,137832,3414,453,20700.0
2025-07-26,Google,5366.77,286222,3070,49,12510.0
2025-07-26,Influencers,5407.9,307837,14836,3301,10380.0
2025-07-27,Instagram,5800.08,215701,4144,481,22320.0
2025-07-27,Google,5154.05,254397,1900,88,14490.0
2025-07-27,Influencers,4366.87,170711,9983,1286,8060.0
2025-07-28,Instagram,2787.16,119503,2438,247,11460.0
2025-07-28,Google,3827.33,245343,1698,28,7200.0
2025-07-28,Influencers,3447.8,118549,6669,1535,5810.0
2025-07-29,Instagram,5425.98,204647,4272,483,27580.0
2025-07-29,Google,4833.11,193968,1979,71,15430.0
2025-07-29,Influencers,3063.77,247337,8635,2156,9460.0
2025-07-30,Instagram,2641.79,103183,2373,258,13380.0
2025-07-30,Google,2171.45,114694,761,26,4090.0
2025-07-30,Influencers,2031.17,122522,4461,843,3580.0
2025-07-31,Instagram,1983.15,200310,3100,174,7910.0
2025-07-31,Google,2185.38,134000,1112,22,5540.0
2025-07-31,Influencers,2112.0,66308,3612,699,4400.0
2025-08-01,Instagram,5624.38,361024,7729,1053,25380.0
2025-08-01,Google,6869.67,458439,3028,118,16020.0
2025-08-01,Influencers,3777.59,199776,8929,1287,9060.0
2025-08-02,Instagram,5168.72,159289,3765,543,23550.0
2025-08-02,Google,5170.05,320885,2798,53,16090.0
2025-08-02,Influencers,4685.86,149314,7440,1843,8630.0
2025-08-03,Instagram,3478.53,268681,3275,454,16010.0
2025-08-03,Google,6043.48,188693,2477,104,12380.0
2025-08-03,Influencers,3830.09,105175,5152,866,8480.0
2025-08-04,Instagram,6426.24,344683,4637,315,25050.0
2025-08-04,Google,5564.4,425048,2445,117,15210.0
2025-08-04,Influencers,6378.56,231550,9733,2012,11990.0
2025-08-05,Instagram,7077.46,409339,6032,677,25520.0
2025-08-05,Google,5630.06,200580,2588,29,16040.0
2025-08-05,Influencers,3735.36,131601,4815,824,10000.0
2025-08-06,Instagram,4656.82,218219,5584,763,21220.0
2025-08-06,Google,6880.56,434512,3866,162,15030.0
2025-08-06,Influencers,4486.42,119687,5801,876,10290.0
2025-08-07,Instagram,5055.22,310411,3648,437,18760.0
2025-08-07,Google,5922.61,397254,3291,156,11220.0
2025-08-07,Influencers,5085.63,200429,8926,1178,8600.0
2025-08-08,Instagram,3140.49,84788,2214,234,13980.0
2025-08-08,Google,4888.49,313147,2972,32,10150.0
2025-08-08,Influencers,3000.18,146814,6915,1153,7440.0
2025-08-09,Instagram,2161.02,119995,2993,356,9650.0
2025-08-09,Google,1726.4,101559,778,11,5720.0
2025-08-09,Influencers,1103.07,29843,1659,334,3320.0
2025-08-10,Instagram,2714.09,91702,2218,155,13230.0
2025-08-10,Google,3664.7,230063,2086,98,11030.0
2025-08-10,Influencers,3049.42,163152,5157,1130,7800.0
2025-08-11,Instagram,4543.83,434209,6389,379,22750.0
2025-08-11,Google,6117.64,265568,2664,61,14260.0
2025-08-11,Influencers,3512.15,314760,10251,2097,6990.0
2025-08-12,Instagram,6003.86,808754,9147,859,21500.0
2025-08-12,Google,8509.43,481365,3235,39,16990.0
2025-08-12,Influencers,4400.55,366289,12475,1687,9830.0
2025-08-13,Instagram,6482.1,251400,6758,429,24130.0
2025-08-13,Google,7921.92,793514,5111,208,16330.0
2025-08-13,Influencers,3825.46,257287,12208,1976,9520.0
2025-08-14,Instagram,3452.58,126890,2526,312,14480.0
2025-08-14,Google,3878.07,175713,1382,36,10430.0
2025-08-14,Influencers,1897.85,77650,3722,602,3380.0
2025-08-15,Instagram,4889.0,131380,3510,405,18240.0
2025-08-15,Google,7317.8,333346,3001,119,13390.0
2025-08-15,Influencers,3389.82,76588,4326,974,6270.0
2025-08-16,Instagram,6352.25,269067,7956,708,23180.0
2025-08-16,Google,6703.48,161874,2258,42,14990.0
2025-08-16,Influencers,2391.0,79723,3110,403,7870.0
2025-08-17,Instagram,2753.29,74755,1842,132,14080.0
2025-08-17,Google,3328.94,163961,1897,35,7640.0
2025-08-17,Influencers,1796.05,54484,2248,291,3270.0
2025-08-18,Instagram,5066.23,167119,4729,598,22190.0
2025-08-18,Google,8451.78,299679,4454,172,15410.0
2025-08-18,Influencers,4190.6,215889,11499,1800,9590.0
2025-08-19,Instagram,5080.5,280365,6672,693,24240.0
2025-08-19,Google,5491.32,313686,3506,98,12670.0
2025-08-19,Influencers,4700.78,273988,9308,1184,8960.0
2025-08-20,Instagram,6020.02,310032,7062,687,24720.0
2025-08-20,Google,7773.74,556849,2820,50,15280.0
2025-08-20,Influencers,3229.37,145486,8622,1143,9810.0
2025-08-21,Instagram,5982.78,472746,5071,624,23280.0
2025-08-21,Google,5993.5,349829,2033,88,14220.0
2025-08-21,Influencers,5240.6,141448,6891,893,10020.0
2025-08-22,Instagram,5589.04,314744,7193,417,23790.0
2025-08-22,Google,5328.45,214888,2008,91,13440.0
2025-08-22,Influencers,3619.73,99519,5115,759,9530.0
2025-08-23,Instagram,4139.54,124349,2803,253,22490.0
2025-08-23,Google,5182.37,362590,3299,45,15550.0
2025-08-23,Influencers,4535.05,131101,5940,1000,12160.0
2025-08-24,Instagram,6163.53,215447,4479,322,26020.0
2025-08-24,Google,7982.56,225164,3297,35,14810.0
2025-08-24,Influencers,5507.71,248094,8227,1479,9920.0
2025-08-25,Instagram,4223.64,182894,3337,343,22220.0
2025-08-25,Google,4168.74,284333,2614,80,11310.0
2025-08-25,Influencers,2984.37,229834,9405,1620,6730.0
2025-08-26,Instagram,2780.31,71168,1988,137,14430.0
2025-08-26,Google,4041.19,150533,1576,66,8550.0
2025-08-26,Influencers,4006.55,224417,7298,1548,6940.0
2025-08-27,Instagram,3510.07,169022,3225,234,17150.0
2025-08-27,Google,3415.0,158159,1657,79,9680.0
2025-08-27,Influencers,2216.38,130384,4959,777,6600.0
2025-08-28,Instagram,3100.73,139828,2238,332,16210.0
2025-08-28,Google,3905.32,136618,1480,66,10220.0
2025-08-28,Influencers,2173.12,111338,5503,888,6260.0
2025-08-29,Instagram,4801.99,205248,4233,329,23380.0
2025-08-29,Google,6069.63,625846,3353,126,13040.0
2025-08-29,Influencers,3077.86,109404,4275,599,10380.0
2025-08-30,Instagram,5417.58,235157,4995,286,22920.0
2025-08-30,Google,6748.67,197164,2608,116,15610.0
2025-08-30,Influencers,6572.94,200800,11978,2546,11290.0
2025-08-31,Instagram,5102.84,359618,4248,477,23700.0
2025-08-31,Google,5387.46,336247,3000,111,15190.0
2025-08-31,Influencers,5642.5,315857,9630,2095,9970.0
2025-09-01,Instagram,4329.26,208571,4742,675,17990.0
2025-09-01,Google,4645.57,380088,1970,73,9160.0
2025-09-01,Influencers,3337.37,193506,8995,1195,7020.0
2025-09-02,Instagram,4686.87,164494,3602,420,22700.0
2025-09-02,Google,5280.83,551921,3464,148,13960.0
2025-09-02,Influencers,4619.34,145410,8534,1979,8680.0
2025-09-03,Instagram,4691.56,259726,5425,319,25360.0
2025-09-03,Google,7008.97,323419,2822,45,15480.0
2025-09-03,Influencers,3895.48,120722,7141,1603,8200.0
2025-09-04,Instagram,6922.91,520590,6078,491,25990.0
2025-09-04,Google,4164.59,179081,1630,49,12870.0
2025-09-04,Influencers,3624.57,277956,9062,1385,11440.0
2025-09-05,Instagram,2288.64,149713,3734,445,10090.0
2025-09-05,Google,1924.07,78521,656,22,4430.0
2025-09-05,Influencers,1253.56,91362,3079,445,2970.0
2025-09-06,Instagram,3258.65,142098,3556,526,15400.0
2025-09-06,Google,3404.6,176527,1846,81,9850.0
2025-09-06,Influencers,1810.51,72465,3997,939,5860.0
2025-09-07,Instagram,5449.9,294805,5015,743,26100.0
2025-09-07,Google,5486.4,136419,2014,39,13520.0
2025-09-07,Influencers,4111.47,155630,5884,1394,11260.0
2025-09-08,Instagram,3921.96,230761,5000,371,19090.0
2025-09-08,Google,3414.75,238787,1472,62,9810.0
2025-09-08,Influencers,2865.08,90913,4186,645,8200.0
2025-09-09,Instagram,5308.58,308253,7479,641,21390.0
2025-09-09,Google,5294.84,143240,1802,22,14350.0
2025-09-09,Influencers,4933.88,215120,11792,1449,10930.0
2025-09-10,Instagram,4827.86,169897,4972,720,24380.0
2025-09-10,Google,7149.57,239169,2512,49,18550.0
2025-09-10,Influencers,5400.15,256546,10614,1494,10280.0
2025-09-11,Instagram,2233.8,148002,1948,109,9310.0
2025-09-11,Google,2196.49,74980,942,24,5010.0
2025-09-11,Influencers,1832.33,54523,2495,369,4050.0
2025-09-12,Instagram,3895.08,219726,3610,361,14210.0
2025-09-12,Google,4598.07,456761,2697,52,9300.0
2025-09-12,Influencers,3726.93,100581,4819,578,6280.0
2025-09-13,Instagram,4360.39,259487,4818,250,21460.0
2025-09-13,Google,5516.38,634306,3188,138,14010.0
2025-09-13,Influencers,5501.36,304473,14452,3419,9690.0
2025-09-14,Instagram,3360.02,87107,2561,374,17930.0
2025-09-14,Google,5359.59,157190,2327,76,10420.0
2025-09-14,Influencers,2725.09,105571,4872,988,7750.0
2025-09-15,Instagram,4875.7,218365,5984,836,21640.0
2025-09-15,Google,3568.73,202094,2152,90,10810.0
2025-09-15,Influencers,3448.78,109243,5113,1188,6380.0
2025-09-16,Instagram,2784.82,187167,2095,293,14600.0
2025-09-16,Google,4059.34,162616,1465,55,8800.0
2025-09-16,Influencers,1999.12,137202,6472,1131,6630.0
2025-09-17,Instagram,3695.16,115491,3411,328,19010.0
2025-09-17,Google,2818.29,172083,1230,36,8070.0
2025-09-17,Influencers,3332.76,87516,4893,1013,6570.0
2025-09-18,Instagram,6669.7,678270,8638,1045,24630.0
2025-09-18,Google,4787.54,243305,2238,39,11860.0
2025-09-18,Influencers,4328.28,134841,6944,1039,9130.0
2025-09-19,Instagram,6098.2,714215,8824,771,27050.0
2025-09-19,Google,6745.51,196713,2343,65,14790.0
2025-09-19,Influencers,3878.15,120975,6975,1701,10250.0
2025-09-20,Instagram,4843.62,462368,7278,1030,23050.0
2025-09-20,Google,6445.02,272858,3149,89,13690.0
2025-09-20,Influencers,5283.13,111500,6656,1232,9080.0
2025-09-21,Instagram,5160.26,271728,4190,345,19790.0
2025-09-21,Google,3652.93,225677,1565,51,9740.0
2025-09-21,Influencers,2201.46,120535,4417,801,6230.0
2025-09-22,Instagram,3712.1,414542,4262,384,20050.0
2025-09-22,Google,3491.02,273048,1752,22,8990.0
2025-09-22,Influencers,2234.21,53670,3181,385,5500.0
2025-09-23,Instagram,3253.0,134997,2893,190,12110.0
2025-09-23,Google,3158.32,121722,1170,30,6100.0
2025-09-23,Influencers,2094.45,91889,4303,676,6400.0
2025-09-24,Instagram,2166.21,55703,1611,223,8030.0
2025-09-24,Google,2456.84,101139,858,19,6070.0
2025-09-24,Influencers,1811.25,40113,2353,555,3760.0
2025-09-25,Instagram,5177.69,570095,6165,599,24980.0
2025-09-25,Google,5454.76,313764,2153,99,13430.0
2025-09-25,Influencers,2684.22,117463,3851,560,7230.0
2025-09-26,Instagram,5907.42,453643,8103,968,26080.0
2025-09-26,Google,5350.25,246810,1886,32,12290.0
2025-09-26,Influencers,4115.44,116493,5589,686,9200.0
2025-09-27,Instagram,3304.37,185238,4545,499,12100.0
2025-09-27,Google,3592.17,166838,1591,69,6800.0
2025-09-27,Influencers,2982.24,258770,9418,1409,6610.0
2025-09-28,Instagram,5444.56,359610,3867,525,23540.0
2025-09-28,Google,8246.92,719698,4030,154,15840.0
2025-09-28,Influencers,6008.29,226838,8121,1035,10620.0
2025-09-29,Instagram,2402.96,134671,1631,162,12100.0
2025-09-29,Google,3211.71,189875,1211,23,6740.0
2025-09-29,Influencers,1227.69,34120,1648,249,3490.0
2025-09-30,Instagram,4829.47,221442,5731,290,25080.0
2025-09-30,Google,5231.09,392162,2437,45,15280.0
2025-09-30,Influencers,4081.48,162064,5635,766,9270.0
2025-10-01,Instagram,6727.49,246379,6701,659,24800.0
2025-10-01,Google,5786.92,194740,2037,37,12660.0
2025-10-01,Influencers,3865.37,148573,5798,999,10400.0
2025-10-02,Instagram,4242.92,161227,2995,412,21620.0
2025-10-02,Google,3930.58,153371,1974,26,9590.0
2025-10-02,Influencers,2110.98,90640,4457,625,5980.0
2025-10-03,Instagram,3197.62,102842,2398,143,12270.0
2025-10-03,Google,2413.2,126131,1141,13,4500.0
2025-10-03,Influencers,1109.51,36809,1408,235,2580.0
2025-10-04,Instagram,4742.95,136453,3622,191,17640.0
2025-10-04,Google,2970.91,103769,1535,67,8990.0
2025-10-04,Influencers,3310.5,245247,9848,1622,7370.0
2025-10-05,Instagram,6972.26,208107,5930,567,26290.0
2025-10-05,Google,7390.22,203348,2794,131,14810.0
2025-10-05,Influencers,4103.63,238612,11927,2638,7550.0
2025-10-06,Instagram,3020.58,103320,2515,148,16640.0
2025-10-06,Google,3715.81,202699,1533,47,11480.0
2025-10-06,Influencers,2947.61,120985,4287,566,6510.0
2025-10-07,Instagram,4558.78,191145,4491,589,22170.0
2025-10-07,Google,4871.57,366815,2947,102,15610.0
2025-10-07,Influencers,4764.42,360634,13187,2045,9000.0
2025-10-08,Instagram,4096.23,447252,5154,609,20040.0
2025-10-08,Google,4588.15,282723,1863,41,9240.0
2025-10-08,Influencers,3473.88,165337,7862,1059,8300.0
2025-10-09,Instagram,6458.67,309355,5888,526,24510.0
2025-10-09,Google,7752.2,280012,2615,105,15180.0
2025-10-09,Influencers,3495.46,115940,4446,870,9340.0
2025-10-10,Instagram,4237.21,138545,3375,195,15720.0
2025-10-10,Google,6519.82,605290,4290,165,13310.0
2025-10-10,Influencers,1707.88,57675,2191,473,5870.0
2025-10-11,Instagram,6753.69,535690,7621,384,26100.0
2025-10-11,Google,4427.54,156998,2280,29,13220.0
2025-10-11,Influencers,2678.12,66631,3661,886,7830.0
2025-10-12,Instagram,6462.83,374623,6919,404,23790.0
2025-10-12,Google,5038.19,178040,2583,92,13370.0
2025-10-12,Influencers,2722.0,149399,6013,916,7960.0
2025-10-13,Instagram,2980.58,90991,2680,358,15350.0
2025-10-13,Google,4388.59,309136,2556,110,11070.0
2025-10-13,Influencers,3472.23,133863,6435,872,6480.0
2025-10-14,Instagram,6109.46,271283,4727,394,22690.0
2025-10-14,Google,6557.52,297163,3615,53,13530.0
2025-10-14,Influencers,4774.67,215862,10043,1235,9120.0
2025-10-15,Instagram,5423.45,143213,3888,421,19480.0
2025-10-15,Google,3958.47,204895,1821,79,10670.0
2025-10-15,Influencers,2494.61,102110,3573,847,8330.0
2025-10-16,Instagram,4862.77,258833,4930,344,19800.0
2025-10-16,Google,3931.97,117935,1391,69,12320.0
2025-10-16,Influencers,3064.45,193675,7988,1267,7690.0
2025-10-17,Instagram,5823.13,413882,8950,507,22010.0
2025-10-17,Google,8271.78,366676,4629,165,16000.0
2025-10-17,Influencers,3324.45,124524,5750,1089,8040.0
2025-10-18,Instagram,4668.32,125505,3465,261,23590.0
2025-10-18,Google,7233.48,360987,4477,49,13240.0
2025-10-18,Influencers,3016.05,157573,5346,1326,9980.0
2025-10-19,Instagram,844.97,35540,730,40,4450.0
2025-10-19,Google,721.83,57940,363,4,2000.0
2025-10-19,Influencers,645.27,20648,1228,209,1980.0
2025-10-20,Instagram,4662.85,143686,3296,213,18740.0
2025-10-20,Google,5066.7,316631,2438,90,11440.0
2025-10-20,Influencers,3832.97,110008,5882,1204,6580.0
2025-10-21,Instagram,4047.88,117758,2980,212,22040.0
2025-10-21,Google,4225.33,147776,2049,94,12120.0
2025-10-21,Influencers,2720.07,168148,6899,994,8250.0
2025-10-22,Instagram,6376.52,506180,7193,894,22920.0
2025-10-22,Google,6649.1,267032,2341,87,14400.0
2025-10-22,Influencers,5313.21,340948,11758,2930,9820.0
2025-10-23,Instagram,4330.72,131855,3484,283,17930.0
2025-10-23,Google,4076.49,126347,1561,35,10120.0
2025-10-23,Influencers,2226.26,60118,3307,800,5470.0
2025-10-24,Instagram,4723.32,112327,3364,277,21960.0
2025-10-24,Google,7105.81,430454,3257,58,15120.0
2025-10-24,Influencers,5469.43,141306,7591,1031,9830.0
2025-10-25,Instagram,6075.54,402671,6071,590,26170.0
2025-10-25,Google,5607.62,272492,1887,43,13690.0
2025-10-25,Influencers,3848.1,233421,11565,2182,11060.0
2025-10-26,Instagram,4805.89,138597,3368,327,21060.0
2025-10-26,Google,5413.99,389584,3380,150,14860.0
2025-10-26,Influencers,4101.25,143986,5616,763,10720.0
2025-10-27,Instagram,5614.82,243471,6397,664,24360.0
2025-10-27,Google,7929.8,576019,5178,143,17050.0
2025-10-27,Influencers,4788.6,169640,7890,1223,8090.0
2025-10-28,Instagram,6765.45,356372,6898,962,26600.0
2025-10-28,Google,4486.62,200690,2879,143,13420.0
2025-10-28,Influencers,3625.35,150930,8185,995,8960.0
2025-10-29,Instagram,5908.82,634279,7371,425,21280.0
2025-10-29,Google,5864.58,194547,2087,83,16830.0
2025-10-29,Influencers,4492.09,209001,8122,1470,8090.0
2025-10-30,Instagram,6876.76,372009,9051,800,25710.0
2025-10-30,Google,6460.5,323951,3669,56,14990.0
2025-10-30,Influencers,4340.75,159755,8174,1409,9560.0
2025-10-31,Instagram,4855.71,169716,4096,551,25690.0
2025-10-31,Google,4465.28,122431,1652,50,13190.0
2025-10-31,Influencers,5725.7,175044,8404,1302,11400.0
2025-11-01,Instagram,6351.0,280539,5556,648,24170.0
2025-11-01,Google,8535.4,666623,5018,111,16040.0
2025-11-01,Influencers,3638.44,81071,4615,747,11670.0
2025-11-02,Instagram,3262.31,136490,2455,207,16250.0
2025-11-02,Google,5975.25,169900,2323,50,13180.0
2025-11-02,Influencers,2449.15,66729,3189,426,8330.0
2025-11-03,Instagram,4926.64,228174,5604,433,21930.0
2025-11-03,Google,6115.32,187041,2495,59,14430.0
2025-11-03,Influencers,2694.11,86821,4052,557,9500.0
2025-11-04,Instagram,5600.5,265712,4612,589,20660.0
2025-11-04,Google,6418.83,244164,2592,79,13150.0
2025-11-04,Influencers,4538.31,243758,9378,2335,8840.0
2025-11-05,Instagram,2083.88,170635,2547,342,8400.0
2025-11-05,Google,3533.55,110958,1642,82,7880.0
2025-11-05,Influencers,1553.05,53019,3008,475,4780.0
2025-11-06,Instagram,4200.57,242504,2860,238,17960.0
2025-11-06,Google,3826.55,190308,1501,43,11440.0
2025-11-06,Influencers,3652.16,158832,6804,1334,6640.0
2025-11-07,Instagram,1832.74,98893,1521,102,6670.0
2025-11-07,Google,1788.31,47539,696,28,4840.0
2025-11-07,Influencers,1395.24,40480,2260,376,2920.0
2025-11-08,Instagram,4736.71,140761,4212,361,23000.0
2025-11-08,Google,4456.49,262199,2902,63,14140.0
2025-11-08,Influencers,4298.33,166472,6112,1367,7850.0
2025-11-09,Instagram,5867.42,162640,4189,357,22360.0
2025-11-09,Google,7166.77,462808,2641,84,15350.0
2025-11-09,Influencers,4645.12,157639,9271,1566,9330.0
2025-11-10,Instagram,1736.82,74235,1783,142,8760.0
2025-11-10,Google,2124.84,105619,1250,54,4650.0
2025-11-10,Influencers,1459.4,75615,2672,449,3610.0
2025-11-11,Instagram,6064.75,381767,5284,450,24280.0
2025-11-11,Google,5789.47,376660,2837,102,12670.0
2025-11-11,Influencers,2524.68,105959,5687,895,8870.0
