date,product,region,channel,units_sold,revenue,CAC
2025-04-21,Vanilla Shake,East,Google,7,1260.0,118.0215625
2025-04-21,Vanilla Shake,East,Influencers,7,1260.0,3.7430759951749097
2025-04-21,Vanilla Shake,West,Instagram,3,540.0,13.389786476868329
2025-04-21,Vanilla Shake,West,Google,3,540.0,118.0215625
2025-04-21,Vanilla Shake,West,Influencers,3,540.0,3.7430759951749097
2025-04-21,Chocolate Shake,North,Instagram,0,0.0,13.389786476868329
2025-04-21,Chocolate Shake,North,Google,2,340.0,118.0215625
2025-04-21,Chocolate Shake,North,Influencers,0,0.0,3.7430759951749097
2025-04-21,Chocolate Shake,South,Instagram,1,170.0,13.389786476868329
2025-04-21,Chocolate Shake,South,Google,1,170.0,118.0215625
2025-04-21,Chocolate Shake,South,Influencers,1,170.0,3.7430759951749097
2025-04-21,Chocolate Shake,East,Instagram,0,0.0,13.389786476868329
2025-04-21,Chocolate Shake,East,Google,1,170.0,118.0215625
2025-04-21,Chocolate Shake,East,Influencers,1,170.0,3.7430759951749097
2025-04-21,Chocolate Shake,West,Instagram,1,170.0,13.389786476868329
2025-04-21,Chocolate Shake,West,Google,0,0.0,118.0215625
2025-04-21,Chocolate Shake,West,Influencers,0,0.0,3.7430759951749097
2025-04-21,Banana Shake,North,Instagram,5,950.0,13.389786476868329
2025-04-21,Banana Shake,North,Google,4,760.0,118.0215625
2025-04-21,Banana Shake,North,Influencers,3,570.0,3.7430759951749097
2025-04-21,Banana Shake,South,Instagram,7,1330.0,13.389786476868329
2025-04-21,Banana Shake,South,Google,7,1330.0,118.0215625
2025-04-21,Banana Shake,South,Influencers,4,760.0,3.7430759951749097
2025-04-21,Banana Shake,East,Instagram,11,2090.0,13.389786476868329
2025-04-21,Banana Shake,East,Google,10,1900.0,118.0215625
2025-04-21,Banana Shake,East,Influencers,1,190.0,3.7430759951749097
2025-04-21,Banana Shake,West,Instagram,2,380.0,13.389786476868329
2025-04-21,Banana Shake,West,Google,1,190.0,118.0215625
2025-04-21,Banana Shake,West,Influencers,1,190.0,3.7430759951749097
2025-04-22,Vanilla Shake,North,Instagram,11,1980.0,8.141896103896103
2025-04-22,Vanilla Shake,North,Google,7,1260.0,105.77325581395348
2025-04-22,Vanilla Shake,North,Influencers,5,900.0,2.332632020117351
2025-04-22,Vanilla Shake,South,Instagram,19,3420.0,8.141896103896103
2025-04-22,Vanilla Shake,South,Google,6,1080.0,105.77325581395348
2025-04-22,Vanilla Shake,South,Influencers,7,1260.0,2.332632020117351
2025-04-22,Vanilla Shake,East,Instagram,30,5400.0,8.141896103896103
2025-04-22,Vanilla Shake,East,Google,15,2700.0,105.77325581395348
2025-04-22,Vanilla Shake,East,Influencers,9,1620.0,2.332632020117351
2025-04-22,Vanilla Shake,West,Instagram,6,1080.0,8.141896103896103
2025-04-22,Vanilla Shake,West,Google,0,0.0,105.77325581395348
2025-04-22,Vanilla Shake,West,Influencers,0,0.0,2.332632020117351
2025-04-22,Chocolate Shake,North,Instagram,13,2210.0,8.141896103896103
2025-04-22,Chocolate Shake,North,Google,3,510.0,105.77325581395348
2025-04-22,Chocolate Shake,North,Influencers,5,850.0,2.332632020117351
2025-04-22,Chocolate Shake,South,Instagram,6,1020.0,8.141896103896103
2025-04-22,Chocolate Shake,South,Google,9,1530.0,105.77325581395348
2025-04-22,Chocolate Shake,South,Influencers,2,340.0,2.332632020117351
2025-04-22,Chocolate Shake,East,Instagram,28,4760.0,8.141896103896103
2025-04-22,Chocolate Shake,East,Google,9,1530.0,105.77325581395348
2025-04-22,Chocolate Shake,East,Influencers,5,850.0,2.332632020117351
2025-04-22,Chocolate Shake,West,Instagram,6,1020.0,8.141896103896103
2025-04-22,Chocolate Shake,West,Google,2,340.0,105.77325581395348
2025-04-22,Chocolate Shake,West,Influencers,2,340.0,2.332632020117351
2025-04-22,Banana Shake,North,Instagram,4,760.0,8.141896103896103
2025-04-22,Banana Shake,North,Google,6,1140.0,105.77325581395348
2025-04-22,Banana Shake,North,Influencers,5,950.0,2.332632020117351
2025-04-22,Banana Shake,South,Instagram,4,760.0,8.141896103896103
2025-04-22,Banana Shake,South,Google,5,950.0,105.77325581395348
2025-04-22,Banana Shake,South,Influencers,4,760.0,2.332632020117351
2025-04-22,Banana Shake,East,Instagram,13,2470.0,8.141896103896103
2025-04-22,Banana Shake,East,Google,5,950.0,105.77325581395348
2025-04-22,Banana Shake,East,Influencers,5,950.0,2.332632020117351
2025-04-22,Banana Shake,West,Instagram,3,570.0,8.141896103896103
2025-04-22,Banana Shake,West,Google,2,380.0,105.77325581395348
2025-04-22,Banana Shake,West,Influencers,1,190.0,2.332632020117351
2025-04-23,Vanilla Shake,North,Instagram,14,2520.0,7.93255859375
2025-04-23,Vanilla Shake,North,Google,9,1620.0,58.02234567901235
2025-04-23,Vanilla Shake,North,Influencers,2,360.0,3.2112013536379016
2025-04-23,Vanilla Shake,South,Instagram,16,2880.0,7.93255859375
2025-04-23,Vanilla Shake,South,Google,9,1620.0,58.02234567901235
2025-04-23,Vanilla Shake,South,Influencers,8,1440.0,3.2112013536379016
2025-04-23,Vanilla Shake,East,Instagram,16,2880.0,7.93255859375
2025-04-23,Vanilla Shake,East,Google,15,2700.0,58.02234567901235
2025-04-23,Vanilla Shake,East,Influencers,11,1980.0,3.2112013536379016
2025-04-23,Vanilla Shake,West,Instagram,3,540.0,7.93255859375
2025-04-23,Vanilla Shake,West,Google,2,360.0,58.02234567901235
2025-04-23,Vanilla Shake,West,Influencers,2,360.0,3.2112013536379016
2025-04-23,Chocolate Shake,North,Instagram,10,1700.0,7.93255859375
2025-04-23,Chocolate Shake,North,Google,1,170.0,58.02234567901235
2025-04-23,Chocolate Shake,North,Influencers,4,680.0,3.2112013536379016
2025-04-23,Chocolate Shake,South,Instagram,15,2550.0,7.93255859375
2025-04-23,Chocolate Shake,South,Google,8,1360.0,58.02234567901235
2025-04-23,Chocolate Shake,South,Influencers,4,680.0,3.2112013536379016
2025-04-23,Chocolate Shake,East,Instagram,17,2890.0,7.93255859375
2025-04-23,Chocolate Shake,East,Google,15,2550.0,58.02234567901235
2025-04-23,Chocolate Shake,East,Influencers,9,1530.0,3.2112013536379016
2025-04-23,Chocolate Shake,West,Instagram,8,1360.0,7.93255859375
2025-04-23,Chocolate Shake,West,Google,5,850.0,58.02234567901235
2025-04-23,Chocolate Shake,West,Influencers,1,170.0,3.2112013536379016
2025-04-23,Banana Shake,North,Instagram,0,0.0,7.93255859375
2025-04-23,Banana Shake,North,Google,0,0.0,58.02234567901235
2025-04-23,Banana Shake,North,Influencers,0,0.0,3.2112013536379016
2025-04-23,Banana Shake,South,Instagram,3,570.0,7.93255859375
2025-04-23,Banana Shake,South,Google,1,190.0,58.02234567901235
2025-04-23,Banana Shake,South,Influencers,0,0.0,3.2112013536379016
2025-04-23,Banana Shake,East,Instagram,0,0.0,7.93255859375
2025-04-23,Banana Shake,East,Google,0,0.0,58.02234567901235
2025-04-23,Banana Shake,East,Influencers,0,0.0,3.2112013536379016
2025-04-23,Banana Shake,West,Instagram,0,0.0,7.93255859375
2025-04-23,Banana Shake,West,Google,0,0.0,58.02234567901235
2025-04-23,Banana Shake,West,Influencers,0,0.0,3.2112013536379016
2025-04-24,Vanilla Shake,North,Instagram,13,2340.0,9.170194610778443
2025-04-24,Vanilla Shake,North,Google,10,1800.0,48.74909090909091
2025-04-24,Vanilla Shake,North,Influencers,6,1080.0,5.293072340425532
2025-04-24,Vanilla Shake,South,Instagram,21,3780.0,9.170194610778443
2025-04-24,Vanilla Shake,South,Google,11,1980.0,48.74909090909091
2025-04-24,Vanilla Shake,South,Influencers,8,1440.0,5.293072340425532
2025-04-24,Vanilla Shake,East,Instagram,23,4140.0,9.170194610778443
2025-04-24,Vanilla Shake,East,Google,14,2520.0,48.74909090909091
2025-04-24,Vanilla Shake,East,Influencers,8,1440.0,5.293072340425532
2025-04-24,Vanilla Shake,West,Instagram,3,540.0,9.170194610778443
2025-04-24,Vanilla Shake,West,Google,6,1080.0,48.74909090909091
2025-04-24,Vanilla Shake,West,Influencers,3,540.0,5.293072340425532
2025-04-24,Chocolate Shake,North,Instagram,8,1360.0,9.170194610778443
2025-04-24,Chocolate Shake,North,Google,3,510.0,48.74909090909091
2025-04-24,Chocolate Shake,North,Influencers,2,340.0,5.293072340425532
2025-04-24,Chocolate Shake,South,Instagram,15,2550.0,9.170194610778443
2025-04-24,Chocolate Shake,South,Google,10,1700.0,48.74909090909091
2025-04-24,Chocolate Shake,South,Influencers,6,1020.0,5.293072340425532
2025-04-24,Chocolate Shake,East,Instagram,24,4080.0,9.170194610778443
2025-04-24,Chocolate Shake,East,Google,11,1870.0,48.74909090909091
2025-04-24,Chocolate Shake,East,Influencers,5,850.0,5.293072340425532
2025-04-24,Chocolate Shake,West,Instagram,1,170.0,9.170194610778443
2025-04-24,Chocolate Shake,West,Google,3,510.0,48.74909090909091
2025-04-24,Chocolate Shake,West,Influencers,3,510.0,5.293072340425532
2025-04-24,Banana Shake,North,Instagram,4,760.0,9.170194610778443
2025-04-24,Banana Shake,North,Google,8,1520.0,48.74909090909091
2025-04-24,Banana Shake,North,Influencers,3,570.0,5.293072340425532
2025-04-24,Banana Shake,South,Instagram,4,760.0,9.170194610778443
2025-04-24,Banana Shake,South,Google,5,950.0,48.74909090909091
2025-04-24,Banana Shake,South,Influencers,3,570.0,5.293072340425532
2025-04-24,Banana Shake,East,Instagram,18,3420.0,9.170194610778443
2025-04-24,Banana Shake,East,Google,5,950.0,48.74909090909091
2025-04-24,Banana Shake,East,Influencers,6,1140.0,5.293072340425532
2025-04-24,Banana Shake,West,Instagram,1,190.0,9.170194610778443
2025-04-24,Banana Shake,West,Google,1,190.0,48.74909090909091
2025-04-24,Banana Shake,West,Influencers,5,950.0,5.293072340425532
2025-04-25,Vanilla Shake,North,Instagram,1,180.0,9.12569190600522
2025-04-25,Vanilla Shake,North,Google,1,180.0,107.21916666666668
2025-04-25,Vanilla Shake,North,Influencers,1,180.0,3.417405900305188
2025-04-25,Vanilla Shake,South,Instagram,3,540.0,9.12569190600522
2025-04-25,Vanilla Shake,South,Google,3,540.0,107.21916666666668
2025-04-25,Vanilla Shake,South,Influencers,0,0.0,3.417405900305188
2025-04-25,Vanilla Shake,East,Instagram,3,540.0,9.12569190600522
2025-04-25,Vanilla Shake,East,Google,3,540.0,107.21916666666668
2025-04-25,Vanilla Shake,East,Influencers,8,1440.0,3.417405900305188
2025-04-25,Vanilla Shake,West,Instagram,1,180.0,9.12569190600522
2025-04-25,Vanilla Shake,West,Google,0,0.0,107.21916666666668
2025-04-25,Vanilla Shake,West,Influencers,0,0.0,3.417405900305188
2025-04-25,Chocolate Shake,North,Instagram,14,2380.0,9.12569190600522
2025-04-25,Chocolate Shake,North,Google,3,510.0,107.21916666666668
2025-04-25,Chocolate Shake,North,Influencers,2,340.0,3.417405900305188
2025-04-25,Chocolate Shake,South,Instagram,10,1700.0,9.12569190600522
2025-04-25,Chocolate Shake,South,Google,4,680.0,107.21916666666668
2025-04-25,Chocolate Shake,South,Influencers,5,850.0,3.417405900305188
2025-04-25,Chocolate Shake,East,Instagram,29,4930.0,9.12569190600522
2025-04-25,Chocolate Shake,East,Google,9,1530.0,107.21916666666668
2025-04-25,Chocolate Shake,East,Influencers,3,510.0,3.417405900305188
2025-04-25,Chocolate Shake,West,Instagram,5,850.0,9.12569190600522
2025-04-25,Chocolate Shake,West,Google,6,1020.0,107.21916666666668
2025-04-25,Chocolate Shake,West,Influencers,2,340.0,3.417405900305188
2025-04-25,Banana Shake,North,Instagram,4,760.0,9.12569190600522
2025-04-25,Banana Shake,North,Google,3,570.0,107.21916666666668
2025-04-25,Banana Shake,North,Influencers,0,0.0,3.417405900305188
2025-04-25,Banana Shake,South,Instagram,7,1330.0,9.12569190600522
2025-04-25,Banana Shake,South,Google,5,950.0,107.21916666666668
2025-04-25,Banana Shake,South,Influencers,5,950.0,3.417405900305188
2025-04-25,Banana Shake,East,Instagram,16,3040.0,9.12569190600522
2025-04-25,Banana Shake,East,Google,7,1330.0,107.21916666666668
2025-04-25,Banana Shake,East,Influencers,8,1520.0,3.417405900305188
2025-04-25,Banana Shake,West,Instagram,2,380.0,9.12569190600522
2025-04-25,Banana Shake,West,Google,2,380.0,107.21916666666668
2025-04-25,Banana Shake,West,Influencers,0,0.0,3.417405900305188
2025-04-26,Vanilla Shake,North,Instagram,9,1620.0,7.031798780487804
2025-04-26,Vanilla Shake,North,Google,7,1260.0,61.67704545454546
2025-04-26,Vanilla Shake,North,Influencers,7,1260.0,3.1603287507471607
2025-04-26,Vanilla Shake,South,Instagram,23,4140.0,7.031798780487804
2025-04-26,Vanilla Shake,South,Google,9,1620.0,61.67704545454546
2025-04-26,Vanilla Shake,South,Influencers,6,1080.0,3.1603287507471607
2025-04-26,Vanilla Shake,East,Instagram,19,3420.0,7.031798780487804
2025-04-26,Vanilla Shake,East,Google,11,1980.0,61.67704545454546
2025-04-26,Vanilla Shake,East,Influencers,6,1080.0,3.1603287507471607
2025-04-26,Vanilla Shake,West,Instagram,5,900.0,7.031798780487804
2025-04-26,Vanilla Shake,West,Google,3,540.0,61.67704545454546
2025-04-26,Vanilla Shake,West,Influencers,1,180.0,3.1603287507471607
2025-04-26,Chocolate Shake,North,Instagram,5,850.0,7.031798780487804
2025-04-26,Chocolate Shake,North,Google,6,1020.0,61.67704545454546
2025-04-26,Chocolate Shake,North,Influencers,2,340.0,3.1603287507471607
2025-04-26,Chocolate Shake,South,Instagram,16,2720.0,7.031798780487804
2025-04-26,Chocolate Shake,South,Google,10,1700.0,61.67704545454546
2025-04-26,Chocolate Shake,South,Influencers,4,680.0,3.1603287507471607
2025-04-26,Chocolate Shake,East,Instagram,15,2550.0,7.031798780487804
2025-04-26,Chocolate Shake,East,Google,14,2380.0,61.67704545454546
2025-04-26,Chocolate Shake,East,Influencers,13,2210.0,3.1603287507471607
2025-04-26,Chocolate Shake,West,Instagram,1,170.0,7.031798780487804
2025-04-26,Chocolate Shake,West,Google,3,510.0,61.67704545454546
2025-04-26,Chocolate Shake,West,Influencers,1,170.0,3.1603287507471607
2025-04-26,Banana Shake,North,Instagram,3,570.0,7.031798780487804
2025-04-26,Banana Shake,North,Google,5,950.0,61.67704545454546
2025-04-26,Banana Shake,North,Influencers,1,190.0,3.1603287507471607
2025-04-26,Banana Shake,South,Instagram,7,1330.0,7.031798780487804
2025-04-26,Banana Shake,South,Google,10,1900.0,61.67704545454546
2025-04-26,Banana Shake,South,Influencers,5,950.0,3.1603287507471607
2025-04-26,Banana Shake,East,Instagram,7,1330.0,7.031798780487804
2025-04-26,Banana Shake,East,Google,8,1520.0,61.67704545454546
2025-04-26,Banana Shake,East,Influencers,4,760.0,3.1603287507471607
2025-04-26,Banana Shake,West,Instagram,4,760.0,7.031798780487804
2025-04-26,Banana Shake,West,Google,1,190.0,61.67704545454546
2025-04-26,Banana Shake,West,Influencers,4,760.0,3.1603287507471607
2025-04-27,Vanilla Shake,North,Instagram,11,1980.0,12.479300518134716
2025-04-27,Vanilla Shake,North,Google,11,1980.0,118.58224137931035
2025-04-27,Vanilla Shake,North,Influencers,3,540.0,4.70812101910828
2025-04-27,Vanilla Shake,South,Instagram,16,2880.0,12.479300518134716
2025-04-27,Vanilla Shake,South,Google,16,2880.0,118.58224137931035
2025-04-27,Vanilla Shake,South,Influencers,9,1620.0,4.70812101910828
2025-04-27,Vanilla Shake,East,Instagram,30,5400.0,12.479300518134716
2025-04-27,Vanilla Shake,East,Google,17,3060.0,118.58224137931035
2025-04-27,Vanilla Shake,East,Influencers,7,1260.0,4.70812101910828
2025-04-27,Vanilla Shake,West,Instagram,3,540.0,12.479300518134716
2025-04-27,Vanilla Shake,West,Google,7,1260.0,118.58224137931035
2025-04-27,Vanilla Shake,West,Influencers,3,540.0,4.70812101910828
2025-04-27,Chocolate Shake,North,Instagram,10,1700.0,12.479300518134716
2025-04-27,Chocolate Shake,North,Google,8,1360.0,118.58224137931035
2025-04-27,Chocolate Shake,North,Influencers,3,510.0,4.70812101910828
2025-04-27,Chocolate Shake,South,Instagram,22,3740.0,12.479300518134716
2025-04-27,Chocolate Shake,South,Google,5,850.0,118.58224137931035
2025-04-27,Chocolate Shake,South,Influencers,10,1700.0,4.70812101910828
2025-04-27,Chocolate Shake,East,Instagram,19,3230.0,12.479300518134716
2025-04-27,Chocolate Shake,East,Google,9,1530.0,118.58224137931035
2025-04-27,Chocolate Shake,East,Influencers,9,1530.0,4.70812101910828
2025-04-27,Chocolate Shake,West,Instagram,2,340.0,12.479300518134716
2025-04-27,Chocolate Shake,West,Google,2,340.0,118.58224137931035
2025-04-27,Chocolate Shake,West,Influencers,1,170.0,4.70812101910828
2025-04-27,Banana Shake,North,Instagram,10,1900.0,12.479300518134716
2025-04-27,Banana Shake,North,Google,2,380.0,118.58224137931035
2025-04-27,Banana Shake,North,Influencers,4,760.0,4.70812101910828
2025-04-27,Banana Shake,South,Instagram,9,1710.0,12.479300518134716
2025-04-27,Banana Shake,South,Google,10,1900.0,118.58224137931035
2025-04-27,Banana Shake,South,Influencers,4,760.0,4.70812101910828
2025-04-27,Banana Shake,East,Instagram,11,2090.0,12.479300518134716
2025-04-27,Banana Shake,East,Google,8,1520.0,118.58224137931035
2025-04-27,Banana Shake,East,Influencers,2,380.0,4.70812101910828
2025-04-27,Banana Shake,West,Instagram,4,760.0,12.479300518134716
2025-04-27,Banana Shake,West,Google,2,380.0,118.58224137931035
2025-04-27,Banana Shake,West,Influencers,0,0.0,4.70812101910828
2025-04-28,Vanilla Shake,North,Instagram,10,1800.0,11.364735376044568
2025-04-28,Vanilla Shake,North,Google,7,1260.0,55.023972602739725
2025-04-28,Vanilla Shake,North,Influencers,5,900.0,3.005426751592357
2025-04-28,Vanilla Shake,South,Instagram,16,2880.0,11.364735376044568
2025-04-28,Vanilla Shake,South,Google,15,2700.0,55.023972602739725
2025-04-28,Vanilla Shake,South,Influencers,5,900.0,3.005426751592357
2025-04-28,Vanilla Shake,East,Instagram,23,4140.0,11.364735376044568
2025-04-28,Vanilla Shake,East,Google,13,2340.0,55.023972602739725
2025-04-28,Vanilla Shake,East,Influencers,1,180.0,3.005426751592357
2025-04-28,Vanilla Shake,West,Instagram,5,900.0,11.364735376044568
2025-04-28,Vanilla Shake,West,Google,2,360.0,55.023972602739725
2025-04-28,Vanilla Shake,West,Influencers,0,0.0,3.005426751592357
2025-04-28,Chocolate Shake,North,Instagram,7,1190.0,11.364735376044568
2025-04-28,Chocolate Shake,North,Google,4,680.0,55.023972602739725
2025-04-28,Chocolate Shake,North,Influencers,4,680.0,3.005426751592357
2025-04-28,Chocolate Shake,South,Instagram,13,2210.0,11.364735376044568
2025-04-28,Chocolate Shake,South,Google,10,1700.0,55.023972602739725
2025-04-28,Chocolate Shake,South,Influencers,5,850.0,3.005426751592357
2025-04-28,Chocolate Shake,East,Instagram,26,4420.0,11.364735376044568
2025-04-28,Chocolate Shake,East,Google,10,1700.0,55.023972602739725
2025-04-28,Chocolate Shake,East,Influencers,4,680.0,3.005426751592357
2025-04-28,Chocolate Shake,West,Instagram,5,850.0,11.364735376044568
2025-04-28,Chocolate Shake,West,Google,2,340.0,55.023972602739725
2025-04-28,Chocolate Shake,West,Influencers,2,340.0,3.005426751592357
2025-04-28,Banana Shake,North,Instagram,4,760.0,11.364735376044568
2025-04-28,Banana Shake,North,Google,0,0.0,55.023972602739725
2025-04-28,Banana Shake,North,Influencers,0,0.0,3.005426751592357
2025-04-28,Banana Shake,South,Instagram,3,570.0,11.364735376044568
2025-04-28,Banana Shake,South,Google,2,380.0,55.023972602739725
2025-04-28,Banana Shake,South,Influencers,2,380.0,3.005426751592357
2025-04-28,Banana Shake,East,Instagram,0,0.0,11.364735376044568
2025-04-28,Banana Shake,East,Google,4,760.0,55.023972602739725
2025-04-28,Banana Shake,East,Influencers,0,0.0,3.005426751592357
2025-04-28,Banana Shake,West,Instagram,0,0.0,11.364735376044568
2025-04-28,Banana Shake,West,Google,1,190.0,55.023972602739725
2025-04-28,Banana Shake,West,Influencers,0,0.0,3.005426751592357
2025-04-29,Vanilla Shake,North,Instagram,10,1800.0,17.44107843137255
2025-04-29,Vanilla Shake,North,Google,8,1440.0,115.78500000000001
2025-04-29,Vanilla Shake,North,Influencers,5,900.0,1.368059265442404
2025-04-29,Vanilla Shake,South,Instagram,22,3960.0,17.44107843137255
2025-04-29,Vanilla Shake,South,Google,7,1260.0,115.78500000000001
2025-04-29,Vanilla Shake,South,Influencers,4,720.0,1.368059265442404
2025-04-29,Vanilla Shake,East,Instagram,16,2880.0,17.44107843137255
2025-04-29,Vanilla Shake,East,Google,15,2700.0,115.78500000000001
2025-04-29,Vanilla Shake,East,Influencers,12,2160.0,1.368059265442404
2025-04-29,Vanilla Shake,West,Instagram,5,900.0,17.44107843137255
2025-04-29,Vanilla Shake,West,Google,7,1260.0,115.78500000000001
2025-04-29,Vanilla Shake,West,Influencers,2,360.0,1.368059265442404
2025-04-29,Chocolate Shake,North,Instagram,0,0.0,17.44107843137255
2025-04-29,Chocolate Shake,North,Google,0,0.0,115.78500000000001
2025-04-29,Chocolate Shake,North,Influencers,0,0.0,1.368059265442404
2025-04-29,Chocolate Shake,South,Instagram,1,170.0,17.44107843137255
2025-04-29,Chocolate Shake,South,Google,1,170.0,115.78500000000001
2025-04-29,Chocolate Shake,South,Influencers,0,0.0,1.368059265442404
2025-04-29,Chocolate Shake,East,Instagram,0,0.0,17.44107843137255
2025-04-29,Chocolate Shake,East,Google,0,0.0,115.78500000000001
2025-04-29,Chocolate Shake,East,Influencers,0,0.0,1.368059265442404
2025-04-29,Chocolate Shake,West,Instagram,0,0.0,17.44107843137255
2025-04-29,Chocolate Shake,West,Google,1,170.0,115.78500000000001
2025-04-29,Chocolate Shake,West,Influencers,0,0.0,1.368059265442404
2025-04-29,Banana Shake,North,Instagram,6,1140.0,17.44107843137255
2025-04-29,Banana Shake,North,Google,2,380.0,115.78500000000001
2025-04-29,Banana Shake,North,Influencers,4,760.0,1.368059265442404
2025-04-29,Banana Shake,South,Instagram,5,950.0,17.44107843137255
2025-04-29,Banana Shake,South,Google,6,1140.0,115.78500000000001
2025-04-29,Banana Shake,South,Influencers,3,570.0,1.368059265442404
2025-04-29,Banana Shake,East,Instagram,11,2090.0,17.44107843137255
2025-04-29,Banana Shake,East,Google,10,1900.0,115.78500000000001
2025-04-29,Banana Shake,East,Influencers,4,760.0,1.368059265442404
2025-04-29,Banana Shake,West,Instagram,4,760.0,17.44107843137255
2025-04-29,Banana Shake,West,Google,2,380.0,115.78500000000001
2025-04-29,Banana Shake,West,Influencers,1,190.0,1.368059265442404
2025-04-30,Vanilla Shake,North,Instagram,11,1980.0,10.81732101616628
2025-04-30,Vanilla Shake,North,Google,8,1440.0,186.85090909090908
2025-04-30,Vanilla Shake,North,Influencers,4,720.0,1.6737030995106035
2025-04-30,Vanilla Shake,South,Instagram,11,1980.0,10.81732101616628
2025-04-30,Vanilla Shake,South,Google,9,1620.0,186.85090909090908
2025-04-30,Vanilla Shake,South,Influencers,5,900.0,1.6737030995106035
2025-04-30,Vanilla Shake,East,Instagram,20,3600.0,10.81732101616628
2025-04-30,Vanilla Shake,East,Google,12,2160.0,186.85090909090908
2025-04-30,Vanilla Shake,East,Influencers,9,1620.0,1.6737030995106035
2025-04-30,Vanilla Shake,West,Instagram,6,1080.0,10.81732101616628
2025-04-30,Vanilla Shake,West,Google,2,360.0,186.85090909090908
2025-04-30,Vanilla Shake,West,Influencers,1,180.0,1.6737030995106035
2025-04-30,Chocolate Shake,North,Instagram,3,510.0,10.81732101616628
2025-04-30,Chocolate Shake,North,Google,8,1360.0,186.85090909090908
2025-04-30,Chocolate Shake,North,Influencers,2,340.0,1.6737030995106035
2025-04-30,Chocolate Shake,South,Instagram,12,2040.0,10.81732101616628
2025-04-30,Chocolate Shake,South,Google,9,1530.0,186.85090909090908
2025-04-30,Chocolate Shake,South,Influencers,3,510.0,1.6737030995106035
2025-04-30,Chocolate Shake,East,Instagram,23,3910.0,10.81732101616628
2025-04-30,Chocolate Shake,East,Google,15,2550.0,186.85090909090908
2025-04-30,Chocolate Shake,East,Influencers,13,2210.0,1.6737030995106035
2025-04-30,Chocolate Shake,West,Instagram,2,340.0,10.81732101616628
2025-04-30,Chocolate Shake,West,Google,4,680.0,186.85090909090908
2025-04-30,Chocolate Shake,West,Influencers,3,510.0,1.6737030995106035
2025-04-30,Banana Shake,North,Instagram,4,760.0,10.81732101616628
2025-04-30,Banana Shake,North,Google,6,1140.0,186.85090909090908
2025-04-30,Banana Shake,North,Influencers,5,950.0,1.6737030995106035
2025-04-30,Banana Shake,South,Instagram,6,1140.0,10.81732101616628
2025-04-30,Banana Shake,South,Google,8,1520.0,186.85090909090908
2025-04-30,Banana Shake,South,Influencers,3,570.0,1.6737030995106035
2025-04-30,Banana Shake,East,Instagram,11,2090.0,10.81732101616628
2025-04-30,Banana Shake,East,Google,8,1520.0,186.85090909090908
2025-04-30,Banana Shake,East,Influencers,3,570.0,1.6737030995106035
2025-04-30,Banana Shake,West,Instagram,2,380.0,10.81732101616628
2025-04-30,Banana Shake,West,Google,2,380.0,186.85090909090908
2025-04-30,Banana Shake,West,Influencers,1,190.0,1.6737030995106035
2025-05-01,Vanilla Shake,North,Instagram,2,360.0,7.775669902912621
2025-05-01,Vanilla Shake,North,Google,0,0.0,90.90548387096774
2025-05-01,Vanilla Shake,North,Influencers,0,0.0,5.377234042553192
2025-05-01,Vanilla Shake,South,Instagram,6,1080.0,7.775669902912621
2025-05-01,Vanilla Shake,South,Google,2,360.0,90.90548387096774
2025-05-01,Vanilla Shake,South,Influencers,0,0.0,5.377234042553192
2025-05-01,Vanilla Shake,East,Instagram,4,720.0,7.775669902912621
2025-05-01,Vanilla Shake,East,Google,1,180.0,90.90548387096774
2025-05-01,Vanilla Shake,East,Influencers,2,360.0,5.377234042553192
2025-05-01,Vanilla Shake,West,Instagram,1,180.0,7.775669902912621
2025-05-01,Vanilla Shake,West,Google,0,0.0,90.90548387096774
2025-05-01,Vanilla Shake,West,Influencers,1,180.0,5.377234042553192
2025-05-01,Chocolate Shake,North,Instagram,12,2040.0,7.775669902912621
2025-05-01,Chocolate Shake,North,Google,5,850.0,90.90548387096774
2025-05-01,Chocolate Shake,North,Influencers,4,680.0,5.377234042553192
2025-05-01,Chocolate Shake,South,Instagram,13,2210.0,7.775669902912621
2025-05-01,Chocolate Shake,South,Google,7,1190.0,90.90548387096774
2025-05-01,Chocolate Shake,South,Influencers,3,510.0,5.377234042553192
2025-05-01,Chocolate Shake,East,Instagram,15,2550.0,7.775669902912621
2025-05-01,Chocolate Shake,East,Google,10,1700.0,90.90548387096774
2025-05-01,Chocolate Shake,East,Influencers,5,850.0,5.377234042553192
2025-05-01,Chocolate Shake,West,Instagram,9,1530.0,7.775669902912621
2025-05-01,Chocolate Shake,West,Google,5,850.0,90.90548387096774
2025-05-01,Chocolate Shake,West,Influencers,4,680.0,5.377234042553192
2025-05-01,Banana Shake,North,Instagram,4,760.0,7.775669902912621
2025-05-01,Banana Shake,North,Google,1,190.0,90.90548387096774
2025-05-01,Banana Shake,North,Influencers,3,570.0,5.377234042553192
2025-05-01,Banana Shake,South,Instagram,9,1710.0,7.775669902912621
2025-05-01,Banana Shake,South,Google,4,760.0,90.90548387096774
2025-05-01,Banana Shake,South,Influencers,4,760.0,5.377234042553192
2025-05-01,Banana Shake,East,Instagram,21,3990.0,7.775669902912621
2025-05-01,Banana Shake,East,Google,6,1140.0,90.90548387096774
2025-05-01,Banana Shake,East,Influencers,5,950.0,5.377234042553192
2025-05-01,Banana Shake,West,Instagram,5,950.0,7.775669902912621
