date,product,region,channel,units_sold,revenue,CAC
2025-02-05,Eye Repair Serum,West,Influencers,0,0.0,162.1027906976744
2025-02-06,Vitamin C Serum,North,Instagram,4,3596.0,10.99532530120482
2025-02-06,Vitamin C Serum,North,Google,1,899.0,20.014192708333333
2025-02-06,Vitamin C Serum,North,Influencers,3,2697.0,175.155
2025-02-06,Vitamin C Serum,South,Instagram,2,1798.0,10.99532530120482
2025-02-06,Vitamin C Serum,South,Google,3,2697.0,20.014192708333333
2025-02-06,Vitamin C Serum,South,Influencers,3,2697.0,175.155
2025-02-06,Vitamin C Serum,East,Instagram,4,3596.0,10.99532530120482
2025-02-06,Vitamin C Serum,East,Google,3,2697.0,20.014192708333333
2025-02-06,Vitamin C Serum,East,Influencers,0,0.0,175.155
2025-02-06,Vitamin C Serum,West,Instagram,3,2697.0,10.99532530120482
2025-02-06,Vitamin C Serum,West,Google,2,1798.0,20.014192708333333
2025-02-06,Vitamin C Serum,West,Influencers,0,0.0,175.155
2025-02-06,Hydra Cream,North,Instagram,7,4193.0,10.99532530120482
2025-02-06,Hydra Cream,North,Google,4,2396.0,20.014192708333333
2025-02-06,Hydra Cream,North,Influencers,6,3594.0,175.155
2025-02-06,Hydra Cream,South,Instagram,5,2995.0,10.99532530120482
2025-02-06,Hydra Cream,South,Google,6,3594.0,20.014192708333333
2025-02-06,Hydra Cream,South,Influencers,3,1797.0,175.155
2025-02-06,Hydra Cream,East,Instagram,3,1797.0,10.99532530120482
2025-02-06,Hydra Cream,East,Google,7,4193.0,20.014192708333333
2025-02-06,Hydra Cream,East,Influencers,0,0.0,175.155
2025-02-06,Hydra Cream,West,Instagram,3,1797.0,10.99532530120482
2025-02-06,Hydra Cream,West,Google,2,1198.0,20.014192708333333
2025-02-06,Hydra Cream,West,Influencers,0,0.0,175.155
2025-02-06,Eye Repair Serum,North,Instagram,6,7794.0,10.99532530120482
2025-02-06,Eye Repair Serum,North,Google,0,0.0,20.014192708333333
2025-02-06,Eye Repair Serum,North,Influencers,2,2598.0,175.155
2025-02-06,Eye Repair Serum,South,Instagram,3,3897.0,10.99532530120482
2025-02-06,Eye Repair Serum,South,Google,1,1299.0,20.014192708333333
2025-02-06,Eye Repair Serum,South,Influencers,1,1299.0,175.155
2025-02-06,Eye Repair Serum,East,Instagram,4,5196.0,10.99532530120482
2025-02-06,Eye Repair Serum,East,Google,0,0.0,20.014192708333333
2025-02-06,Eye Repair Serum,East,Influencers,0,0.0,175.155
2025-02-06,Eye Repair Serum,West,Instagram,0,0.0,10.99532530120482
2025-02-06,Eye Repair Serum,West,Google,1,1299.0,20.014192708333333
2025-02-06,Eye Repair Serum,West,Influencers,1,1299.0,175.155
2025-02-07,Vitamin C Serum,North,Instagram,5,4495.0,10.028695652173912
2025-02-07,Vitamin C Serum,North,Google,2,1798.0,17.77684750733138
2025-02-07,Vitamin C Serum,North,Influencers,4,3596.0,242.75152173913042
2025-02-07,Vitamin C Serum,South,Instagram,5,4495.0,10.028695652173912
2025-02-07,Vitamin C Serum,South,Google,3,2697.0,17.77684750733138
2025-02-07,Vitamin C Serum,South,Influencers,2,1798.0,242.75152173913042
2025-02-07,Vitamin C Serum,East,Instagram,4,3596.0,10.028695652173912
2025-02-07,Vitamin C Serum,East,Google,3,2697.0,17.77684750733138
2025-02-07,Vitamin C Serum,East,Influencers,5,4495.0,242.75152173913042
2025-02-07,Vitamin C Serum,West,Instagram,2,1798.0,10.028695652173912
2025-02-07,Vitamin C Serum,West,Google,1,899.0,17.77684750733138
2025-02-07,Vitamin C Serum,West,Influencers,1,899.0,242.75152173913042
2025-02-07,Hydra Cream,North,Instagram,5,2995.0,10.028695652173912
2025-02-07,Hydra Cream,North,Google,4,2396.0,17.77684750733138
2025-02-07,Hydra Cream,North,Influencers,3,1797.0,242.75152173913042
2025-02-07,Hydra Cream,South,Instagram,7,4193.0,10.028695652173912
2025-02-07,Hydra Cream,South,Google,10,5990.0,17.77684750733138
2025-02-07,Hydra Cream,South,Influencers,4,2396.0,242.75152173913042
2025-02-07,Hydra Cream,East,Instagram,11,6589.0,10.028695652173912
2025-02-07,Hydra Cream,East,Google,0,0.0,17.77684750733138
2025-02-07,Hydra Cream,East,Influencers,4,2396.0,242.75152173913042
2025-02-07,Hydra Cream,West,Instagram,2,1198.0,10.028695652173912
2025-02-07,Hydra Cream,West,Google,4,2396.0,17.77684750733138
2025-02-07,Hydra Cream,West,Influencers,1,599.0,242.75152173913042
2025-02-07,Eye Repair Serum,North,Instagram,2,2598.0,10.028695652173912
2025-02-07,Eye Repair Serum,North,Google,2,2598.0,17.77684750733138
2025-02-07,Eye Repair Serum,North,Influencers,0,0.0,242.75152173913042
2025-02-07,Eye Repair Serum,South,Instagram,0,0.0,10.028695652173912
2025-02-07,Eye Repair Serum,South,Google,2,2598.0,17.77684750733138
2025-02-07,Eye Repair Serum,South,Influencers,0,0.0,242.75152173913042
2025-02-07,Eye Repair Serum,East,Instagram,1,1299.0,10.028695652173912
2025-02-07,Eye Repair Serum,East,Google,4,5196.0,17.77684750733138
2025-02-07,Eye Repair Serum,East,Influencers,1,1299.0,242.75152173913042
2025-02-07,Eye Repair Serum,West,Instagram,1,1299.0,10.028695652173912
2025-02-07,Eye Repair Serum,West,Google,1,1299.0,17.77684750733138
2025-02-07,Eye Repair Serum,West,Influencers,0,0.0,242.75152173913042
2025-02-08,Vitamin C Serum,North,Instagram,0,0.0,6.338491859468723
2025-02-08,Vitamin C Serum,North,Google,3,2697.0,14.639999999999999
2025-02-08,Vitamin C Serum,North,Influencers,2,1798.0,154.47115384615384
2025-02-08,Vitamin C Serum,South,Instagram,4,3596.0,6.338491859468723
2025-02-08,Vitamin C Serum,South,Google,1,899.0,14.639999999999999
2025-02-08,Vitamin C Serum,South,Influencers,2,1798.0,154.47115384615384
2025-02-08,Vitamin C Serum,East,Instagram,6,5394.0,6.338491859468723
2025-02-08,Vitamin C Serum,East,Google,1,899.0,14.639999999999999
2025-02-08,Vitamin C Serum,East,Influencers,1,899.0,154.47115384615384
2025-02-08,Vitamin C Serum,West,Instagram,4,3596.0,6.338491859468723
2025-02-08,Vitamin C Serum,West,Google,2,1798.0,14.639999999999999
2025-02-08,Vitamin C Serum,West,Influencers,0,0.0,154.47115384615384
2025-02-08,Hydra Cream,North,Instagram,7,4193.0,6.338491859468723
2025-02-08,Hydra Cream,North,Google,3,1797.0,14.639999999999999
2025-02-08,Hydra Cream,North,Influencers,4,2396.0,154.47115384615384
2025-02-08,Hydra Cream,South,Instagram,9,5391.0,6.338491859468723
2025-02-08,Hydra Cream,South,Google,7,4193.0,14.639999999999999
2025-02-08,Hydra Cream,South,Influencers,2,1198.0,154.47115384615384
2025-02-08,Hydra Cream,East,Instagram,5,2995.0,6.338491859468723
2025-02-08,Hydra Cream,East,Google,4,2396.0,14.639999999999999
2025-02-08,Hydra Cream,East,Influencers,4,2396.0,154.47115384615384
2025-02-08,Hydra Cream,West,Instagram,3,1797.0,6.338491859468723
2025-02-08,Hydra Cream,West,Google,3,1797.0,14.639999999999999
2025-02-08,Hydra Cream,West,Influencers,3,1797.0,154.47115384615384
2025-02-08,Eye Repair Serum,North,Instagram,1,1299.0,6.338491859468723
2025-02-08,Eye Repair Serum,North,Google,2,2598.0,14.639999999999999
2025-02-08,Eye Repair Serum,North,Influencers,0,0.0,154.47115384615384
2025-02-08,Eye Repair Serum,South,Instagram,3,3897.0,6.338491859468723
2025-02-08,Eye Repair Serum,South,Google,3,3897.0,14.639999999999999
2025-02-08,Eye Repair Serum,South,Influencers,2,2598.0,154.47115384615384
2025-02-08,Eye Repair Serum,East,Instagram,2,2598.0,6.338491859468723
2025-02-08,Eye Repair Serum,East,Google,2,2598.0,14.639999999999999
2025-02-08,Eye Repair Serum,East,Influencers,1,1299.0,154.47115384615384
2025-02-08,Eye Repair Serum,West,Instagram,1,1299.0,6.338491859468723
2025-02-08,Eye Repair Serum,West,Google,0,0.0,14.639999999999999
2025-02-08,Eye Repair Serum,West,Influencers,1,1299.0,154.47115384615384
2025-02-09,Vitamin C Serum,North,Instagram,6,5394.0,7.1687663280116105
2025-02-09,Vitamin C Serum,North,Google,1,899.0,18.889490616621984
2025-02-09,Vitamin C Serum,North,Influencers,1,899.0,97.95532608695652
2025-02-09,Vitamin C Serum,South,Instagram,3,2697.0,7.1687663280116105
2025-02-09,Vitamin C Serum,South,Google,2,1798.0,18.889490616621984
2025-02-09,Vitamin C Serum,South,Influencers,4,3596.0,97.95532608695652
2025-02-09,Vitamin C Serum,East,Instagram,5,4495.0,7.1687663280116105
2025-02-09,Vitamin C Serum,East,Google,2,1798.0,18.889490616621984
2025-02-09,Vitamin C Serum,East,Influencers,3,2697.0,97.95532608695652
2025-02-09,Vitamin C Serum,West,Instagram,5,4495.0,7.1687663280116105
2025-02-09,Vitamin C Serum,West,Google,1,899.0,18.889490616621984
2025-02-09,Vitamin C Serum,West,Influencers,1,899.0,97.95532608695652
2025-02-09,Hydra Cream,North,Instagram,6,3594.0,7.1687663280116105
2025-02-09,Hydra Cream,North,Google,5,2995.0,18.889490616621984
2025-02-09,Hydra Cream,North,Influencers,4,2396.0,97.95532608695652
2025-02-09,Hydra Cream,South,Instagram,10,5990.0,7.1687663280116105
2025-02-09,Hydra Cream,South,Google,7,4193.0,18.889490616621984
2025-02-09,Hydra Cream,South,Influencers,2,1198.0,97.95532608695652
2025-02-09,Hydra Cream,East,Instagram,5,2995.0,7.1687663280116105
2025-02-09,Hydra Cream,East,Google,6,3594.0,18.889490616621984
2025-02-09,Hydra Cream,East,Influencers,3,1797.0,97.95532608695652
2025-02-09,Hydra Cream,West,Instagram,0,0.0,7.1687663280116105
2025-02-09,Hydra Cream,West,Google,2,1198.0,18.889490616621984
2025-02-09,Hydra Cream,West,Influencers,2,1198.0,97.95532608695652
2025-02-09,Eye Repair Serum,North,Instagram,4,5196.0,7.1687663280116105
2025-02-09,Eye Repair Serum,North,Google,1,1299.0,18.889490616621984
2025-02-09,Eye Repair Serum,North,Influencers,0,0.0,97.95532608695652
2025-02-09,Eye Repair Serum,South,Instagram,4,5196.0,7.1687663280116105
2025-02-09,Eye Repair Serum,South,Google,1,1299.0,18.889490616621984
2025-02-09,Eye Repair Serum,South,Influencers,1,1299.0,97.95532608695652
2025-02-09,Eye Repair Serum,East,Instagram,0,0.0,7.1687663280116105
2025-02-09,Eye Repair Serum,East,Google,3,3897.0,18.889490616621984
2025-02-09,Eye Repair Serum,East,Influencers,1,1299.0,97.95532608695652
2025-02-09,Eye Repair Serum,West,Instagram,0,0.0,7.1687663280116105
2025-02-09,Eye Repair Serum,West,Google,1,1299.0,18.889490616621984
2025-02-09,Eye Repair Serum,West,Influencers,1,1299.0,97.95532608695652
2025-02-10,Vitamin C Serum,North,Instagram,4,3596.0,4.350363984674329
2025-02-10,Vitamin C Serum,North,Google,2,1798.0,22.433070539419088
2025-02-10,Vitamin C Serum,North,Influencers,0,0.0,344.808125
2025-02-10,Vitamin C Serum,South,Instagram,4,3596.0,4.350363984674329
2025-02-10,Vitamin C Serum,South,Google,2,1798.0,22.433070539419088
2025-02-10,Vitamin C Serum,South,Influencers,0,0.0,344.808125
2025-02-10,Vitamin C Serum,East,Instagram,7,6293.0,4.350363984674329
2025-02-10,Vitamin C Serum,East,Google,3,2697.0,22.433070539419088
2025-02-10,Vitamin C Serum,East,Influencers,3,2697.0,344.808125
2025-02-10,Vitamin C Serum,West,Instagram,0,0.0,4.350363984674329
2025-02-10,Vitamin C Serum,West,Google,0,0.0,22.433070539419088
2025-02-10,Vitamin C Serum,West,Influencers,1,899.0,344.808125
2025-02-10,Hydra Cream,North,Instagram,4,2396.0,4.350363984674329
2025-02-10,Hydra Cream,North,Google,5,2995.0,22.433070539419088
2025-02-10,Hydra Cream,North,Influencers,3,1797.0,344.808125
2025-02-10,Hydra Cream,South,Instagram,10,5990.0,4.350363984674329
2025-02-10,Hydra Cream,South,Google,6,3594.0,22.433070539419088
2025-02-10,Hydra Cream,South,Influencers,0,0.0,344.808125
2025-02-10,Hydra Cream,East,Instagram,10,5990.0,4.350363984674329
2025-02-10,Hydra Cream,East,Google,5,2995.0,22.433070539419088
2025-02-10,Hydra Cream,East,Influencers,0,0.0,344.808125
2025-02-10,Hydra Cream,West,Instagram,6,3594.0,4.350363984674329
2025-02-10,Hydra Cream,West,Google,2,1198.0,22.433070539419088
2025-02-10,Hydra Cream,West,Influencers,2,1198.0,344.808125
2025-02-10,Eye Repair Serum,North,Instagram,1,1299.0,4.350363984674329
2025-02-10,Eye Repair Serum,North,Google,0,0.0,22.433070539419088
2025-02-10,Eye Repair Serum,North,Influencers,2,2598.0,344.808125
2025-02-10,Eye Repair Serum,South,Instagram,3,3897.0,4.350363984674329
2025-02-10,Eye Repair Serum,South,Google,2,2598.0,22.433070539419088
2025-02-10,Eye Repair Serum,South,Influencers,1,1299.0,344.808125
2025-02-10,Eye Repair Serum,East,Instagram,4,5196.0,4.350363984674329
2025-02-10,Eye Repair Serum,East,Google,1,1299.0,22.433070539419088
2025-02-10,Eye Repair Serum,East,Influencers,1,1299.0,344.808125
2025-02-10,Eye Repair Serum,West,Instagram,1,1299.0,4.350363984674329
2025-02-10,Eye Repair Serum,West,Google,0,0.0,22.433070539419088
2025-02-10,Eye Repair Serum,West,Influencers,0,0.0,344.808125
2025-02-11,Vitamin C Serum,North,Instagram,5,4495.0,6.149395638629284
2025-02-11,Vitamin C Serum,North,Google,3,2697.0,33.88991452991453
2025-02-11,Vitamin C Serum,North,Influencers,2,1798.0,445.6328571428571
2025-02-11,Vitamin C Serum,South,Instagram,2,1798.0,6.149395638629284
2025-02-11,Vitamin C Serum,South,Google,4,3596.0,33.88991452991453
2025-02-11,Vitamin C Serum,South,Influencers,2,1798.0,445.6328571428571
2025-02-11,Vitamin C Serum,East,Instagram,7,6293.0,6.149395638629284
2025-02-11,Vitamin C Serum,East,Google,1,899.0,33.88991452991453
2025-02-11,Vitamin C Serum,East,Influencers,4,3596.0,445.6328571428571
2025-02-11,Vitamin C Serum,West,Instagram,0,0.0,6.149395638629284
2025-02-11,Vitamin C Serum,West,Google,0,0.0,33.88991452991453
2025-02-11,Vitamin C Serum,West,Influencers,1,899.0,445.6328571428571
2025-02-11,Hydra Cream,North,Instagram,7,4193.0,6.149395638629284
2025-02-11,Hydra Cream,North,Google,5,2995.0,33.88991452991453
2025-02-11,Hydra Cream,North,Influencers,6,3594.0,445.6328571428571
2025-02-11,Hydra Cream,South,Instagram,13,7787.0,6.149395638629284
2025-02-11,Hydra Cream,South,Google,3,1797.0,33.88991452991453
2025-02-11,Hydra Cream,South,Influencers,1,599.0,445.6328571428571
2025-02-11,Hydra Cream,East,Instagram,10,5990.0,6.149395638629284
2025-02-11,Hydra Cream,East,Google,2,1198.0,33.88991452991453
2025-02-11,Hydra Cream,East,Influencers,3,1797.0,445.6328571428571
2025-02-11,Hydra Cream,West,Instagram,2,1198.0,6.149395638629284
2025-02-11,Hydra Cream,West,Google,3,1797.0,33.88991452991453
2025-02-11,Hydra Cream,West,Influencers,1,599.0,445.6328571428571
2025-02-11,Eye Repair Serum,North,Instagram,1,1299.0,6.149395638629284
2025-02-11,Eye Repair Serum,North,Google,1,1299.0,33.88991452991453
2025-02-11,Eye Repair Serum,North,Influencers,0,0.0,445.6328571428571
2025-02-11,Eye Repair Serum,South,Instagram,3,3897.0,6.149395638629284
2025-02-11,Eye Repair Serum,South,Google,3,3897.0,33.88991452991453
2025-02-11,Eye Repair Serum,South,Influencers,0,0.0,445.6328571428571
2025-02-11,Eye Repair Serum,East,Instagram,2,2598.0,6.149395638629284
2025-02-11,Eye Repair Serum,East,Google,2,2598.0,33.88991452991453
2025-02-11,Eye Repair Serum,East,Influencers,2,2598.0,445.6328571428571
2025-02-11,Eye Repair Serum,West,Instagram,0,0.0,6.149395638629284
2025-02-11,Eye Repair Serum,West,Google,0,0.0,33.88991452991453
2025-02-11,Eye Repair Serum,West,Influencers,0,0.0,445.6328571428571
2025-02-12,Vitamin C Serum,North,Instagram,5,4495.0,8.194220408163265
2025-02-12,Vitamin C Serum,North,Google,2,1798.0,14.613801843317972
2025-02-12,Vitamin C Serum,North,Influencers,0,0.0,167.91208333333333
2025-02-12,Vitamin C Serum,South,Instagram,5,4495.0,8.194220408163265
2025-02-12,Vitamin C Serum,South,Google,1,899.0,14.613801843317972
2025-02-12,Vitamin C Serum,South,Influencers,2,1798.0,167.91208333333333
2025-02-12,Vitamin C Serum,East,Instagram,5,4495.0,8.194220408163265
2025-02-12,Vitamin C Serum,East,Google,4,3596.0,14.613801843317972
2025-02-12,Vitamin C Serum,East,Influencers,0,0.0,167.91208333333333
2025-02-12,Vitamin C Serum,West,Instagram,2,1798.0,8.194220408163265
2025-02-12,Vitamin C Serum,West,Google,2,1798.0,14.613801843317972
2025-02-12,Vitamin C Serum,West,Influencers,0,0.0,167.91208333333333
2025-02-12,Hydra Cream,North,Instagram,9,5391.0,8.194220408163265
2025-02-12,Hydra Cream,North,Google,3,1797.0,14.613801843317972
2025-02-12,Hydra Cream,North,Influencers,1,599.0,167.91208333333333
2025-02-12,Hydra Cream,South,Instagram,7,4193.0,8.194220408163265
2025-02-12,Hydra Cream,South,Google,4,2396.0,14.613801843317972
2025-02-12,Hydra Cream,South,Influencers,4,2396.0,167.91208333333333
2025-02-12,Hydra Cream,East,Instagram,10,5990.0,8.194220408163265
2025-02-12,Hydra Cream,East,Google,4,2396.0,14.613801843317972
2025-02-12,Hydra Cream,East,Influencers,4,2396.0,167.91208333333333
2025-02-12,Hydra Cream,West,Instagram,5,2995.0,8.194220408163265
2025-02-12,Hydra Cream,West,Google,3,1797.0,14.613801843317972
2025-02-12,Hydra Cream,West,Influencers,0,0.0,167.91208333333333
2025-02-12,Eye Repair Serum,North,Instagram,1,1299.0,8.194220408163265
2025-02-12,Eye Repair Serum,North,Google,1,1299.0,14.613801843317972
2025-02-12,Eye Repair Serum,North,Influencers,1,1299.0,167.91208333333333
2025-02-12,Eye Repair Serum,South,Instagram,6,7794.0,8.194220408163265
2025-02-12,Eye Repair Serum,South,Google,0,0.0,14.613801843317972
2025-02-12,Eye Repair Serum,South,Influencers,2,2598.0,167.91208333333333
2025-02-12,Eye Repair Serum,East,Instagram,5,6495.0,8.194220408163265
2025-02-12,Eye Repair Serum,East,Google,1,1299.0,14.613801843317972
2025-02-12,Eye Repair Serum,East,Influencers,0,0.0,167.91208333333333
2025-02-12,Eye Repair Serum,West,Instagram,1,1299.0,8.194220408163265
2025-02-12,Eye Repair Serum,West,Google,1,1299.0,14.613801843317972
2025-02-12,Eye Repair Serum,West,Influencers,0,0.0,167.91208333333333
2025-02-13,Vitamin C Serum,North,Instagram,7,6293.0,6.924252873563218
2025-02-13,Vitamin C Serum,North,Google,3,2697.0,35.94422110552764
2025-02-13,Vitamin C Serum,North,Influencers,5,4495.0,114.72879999999999
2025-02-13,Vitamin C Serum,South,Instagram,3,2697.0,6.924252873563218
2025-02-13,Vitamin C Serum,South,Google,3,2697.0,35.94422110552764
2025-02-13,Vitamin C Serum,South,Influencers,1,899.0,114.72879999999999
2025-02-13,Vitamin C Serum,East,Instagram,3,2697.0,6.924252873563218
2025-02-13,Vitamin C Serum,East,Google,5,4495.0,35.94422110552764
2025-02-13,Vitamin C Serum,East,Influencers,3,2697.0,114.72879999999999
2025-02-13,Vitamin C Serum,West,Instagram,1,899.0,6.924252873563218
2025-02-13,Vitamin C Serum,West,Google,1,899.0,35.94422110552764
2025-02-13,Vitamin C Serum,West,Influencers,2,1798.0,114.72879999999999
2025-02-13,Hydra Cream,North,Instagram,11,6589.0,6.924252873563218
2025-02-13,Hydra Cream,North,Google,3,1797.0,35.94422110552764
2025-02-13,Hydra Cream,North,Influencers,3,1797.0,114.72879999999999
2025-02-13,Hydra Cream,South,Instagram,10,5990.0,6.924252873563218
2025-02-13,Hydra Cream,South,Google,3,1797.0,35.94422110552764
2025-02-13,Hydra Cream,South,Influencers,2,1198.0,114.72879999999999
2025-02-13,Hydra Cream,East,Instagram,4,2396.0,6.924252873563218
2025-02-13,Hydra Cream,East,Google,3,1797.0,35.94422110552764
2025-02-13,Hydra Cream,East,Influencers,1,599.0,114.72879999999999
2025-02-13,Hydra Cream,West,Instagram,4,2396.0,6.924252873563218
2025-02-13,Hydra Cream,West,Google,2,1198.0,35.94422110552764
2025-02-13,Hydra Cream,West,Influencers,0,0.0,114.72879999999999
2025-02-13,Eye Repair Serum,North,Instagram,0,0.0,6.924252873563218
2025-02-13,Eye Repair Serum,North,Google,0,0.0,35.94422110552764
2025-02-13,Eye Repair Serum,North,Influencers,2,2598.0,114.72879999999999
2025-02-13,Eye Repair Serum,South,Instagram,4,5196.0,6.924252873563218
2025-02-13,Eye Repair Serum,South,Google,4,5196.0,35.94422110552764
2025-02-13,Eye Repair Serum,South,Influencers,1,1299.0,114.72879999999999
2025-02-13,Eye Repair Serum,East,Instagram,3,3897.0,6.924252873563218
2025-02-13,Eye Repair Serum,East,Google,1,1299.0,35.94422110552764
2025-02-13,Eye Repair Serum,East,Influencers,0,0.0,114.72879999999999
2025-02-13,Eye Repair Serum,West,Instagram,1,1299.0,6.924252873563218
2025-02-13,Eye Repair Serum,West,Google,1,1299.0,35.94422110552764
2025-02-13,Eye Repair Serum,West,Influencers,0,0.0,114.72879999999999
2025-02-14,Vitamin C Serum,North,Instagram,2,1798.0,4.813302454840204
2025-02-14,Vitamin C Serum,North,Google,3,2697.0,17.64225352112676
2025-02-14,Vitamin C Serum,North,Influencers,3,2697.0,191.9656603773585
2025-02-14,Vitamin C Serum,South,Instagram,7,6293.0,4.813302454840204
2025-02-14,Vitamin C Serum,South,Google,4,3596.0,17.64225352112676
2025-02-14,Vitamin C Serum,South,Influencers,2,1798.0,191.9656603773585
2025-02-14,Vitamin C Serum,East,Instagram,3,2697.0,4.813302454840204
2025-02-14,Vitamin C Serum,East,Google,3,2697.0,17.64225352112676
2025-02-14,Vitamin C Serum,East,Influencers,2,1798.0,191.9656603773585
2025-02-14,Vitamin C Serum,West,Instagram,2,1798.0,4.813302454840204
2025-02-14,Vitamin C Serum,West,Google,1,899.0,17.64225352112676
2025-02-14,Vitamin C Serum,West,Influencers,1,899.0,191.9656603773585
2025-02-14,Hydra Cream,North,Instagram,6,3594.0,4.813302454840204
2025-02-14,Hydra Cream,North,Google,6,3594.0,17.64225352112676
2025-02-14,Hydra Cream,North,Influencers,3,1797.0,191.9656603773585
2025-02-14,Hydra Cream,South,Instagram,9,5391.0,4.813302454840204
2025-02-14,Hydra Cream,South,Google,2,1198.0,17.64225352112676
2025-02-14,Hydra Cream,South,Influencers,3,1797.0,191.9656603773585
2025-02-14,Hydra Cream,East,Instagram,8,4792.0,4.813302454840204
2025-02-14,Hydra Cream,East,Google,9,5391.0,17.64225352112676
2025-02-14,Hydra Cream,East,Influencers,2,1198.0,191.9656603773585
2025-02-14,Hydra Cream,West,Instagram,3,1797.0,4.813302454840204
2025-02-14,Hydra Cream,West,Google,0,0.0,17.64225352112676
2025-02-14,Hydra Cream,West,Influencers,1,599.0,191.9656603773585
2025-02-14,Eye Repair Serum,North,Instagram,2,2598.0,4.813302454840204
2025-02-14,Eye Repair Serum,North,Google,0,0.0,17.64225352112676
2025-02-14,Eye Repair Serum,North,Influencers,1,1299.0,191.9656603773585
2025-02-14,Eye Repair Serum,South,Instagram,3,3897.0,4.813302454840204
2025-02-14,Eye Repair Serum,South,Google,2,2598.0,17.64225352112676
2025-02-14,Eye Repair Serum,South,Influencers,0,0.0,191.9656603773585
2025-02-14,Eye Repair Serum,East,Instagram,3,3897.0,4.813302454840204
2025-02-14,Eye Repair Serum,East,Google,2,2598.0,17.64225352112676
2025-02-14,Eye Repair Serum,East,Influencers,0,0.0,191.9656603773585
2025-02-14,Eye Repair Serum,West,Instagram,2,2598.0,4.813302454840204
2025-02-14,Eye Repair Serum,West,Google,0,0.0,17.64225352112676
2025-02-14,Eye Repair Serum,West,Influencers,0,0.0,191.9656603773585
2025-02-15,Vitamin C Serum,North,Instagram,6,5394.0,7.370845921450151
2025-02-15,Vitamin C Serum,North,Google,2,1798.0,24.949188311688314
2025-02-15,Vitamin C Serum,North,Influencers,4,3596.0,179.5058208955224
2025-02-15,Vitamin C Serum,South,Instagram,2,1798.0,7.370845921450151
2025-02-15,Vitamin C Serum,South,Google,2,1798.0,24.949188311688314
2025-02-15,Vitamin C Serum,South,Influencers,2,1798.0,179.5058208955224
2025-02-15,Vitamin C Serum,East,Instagram,3,2697.0,7.370845921450151
2025-02-15,Vitamin C Serum,East,Google,0,0.0,24.949188311688314
2025-02-15,Vitamin C Serum,East,Influencers,2,1798.0,179.5058208955224
2025-02-15,Vitamin C Serum,West,Instagram,1,899.0,7.370845921450151
2025-02-15,Vitamin C Serum,West,Google,0,0.0,24.949188311688314
2025-02-15,Vitamin C Serum,West,Influencers,3,2697.0,179.5058208955224
2025-02-15,Hydra Cream,North,Instagram,7,4193.0,7.370845921450151
2025-02-15,Hydra Cream,North,Google,6,3594.0,24.949188311688314
2025-02-15,Hydra Cream,North,Influencers,2,1198.0,179.5058208955224
2025-02-15,Hydra Cream,South,Instagram,10,5990.0,7.370845921450151
2025-02-15,Hydra Cream,South,Google,3,1797.0,24.949188311688314
2025-02-15,Hydra Cream,South,Influencers,1,599.0,179.5058208955224
2025-02-15,Hydra Cream,East,Instagram,8,4792.0,7.370845921450151
2025-02-15,Hydra Cream,East,Google,8,4792.0,24.949188311688314
2025-02-15,Hydra Cream,East,Influencers,1,599.0,179.5058208955224
2025-02-15,Hydra Cream,West,Instagram,2,1198.0,7.370845921450151
2025-02-15,Hydra Cream,West,Google,0,0.0,24.949188311688314
2025-02-15,Hydra Cream,West,Influencers,2,1198.0,179.5058208955224
2025-02-15,Eye Repair Serum,North,Instagram,2,2598.0,7.370845921450151
2025-02-15,Eye Repair Serum,North,Google,1,1299.0,24.949188311688314
2025-02-15,Eye Repair Serum,North,Influencers,1,1299.0,179.5058208955224
2025-02-15,Eye Repair Serum,South,Instagram,3,3897.0,7.370845921450151
2025-02-15,Eye Repair Serum,South,Google,1,1299.0,24.949188311688314
2025-02-15,Eye Repair Serum,South,Influencers,0,0.0,179.5058208955224
2025-02-15,Eye Repair Serum,East,Instagram,2,2598.0,7.370845921450151
2025-02-15,Eye Repair Serum,East,Google,4,5196.0,24.949188311688314
2025-02-15,Eye Repair Serum,East,Influencers,3,3897.0,179.5058208955224
2025-02-15,Eye Repair Serum,West,Instagram,1,1299.0,7.370845921450151
2025-02-15,Eye Repair Serum,West,Google,0,0.0,24.949188311688314
2025-02-15,Eye Repair Serum,West,Influencers,0,0.0,179.5058208955224
2025-02-16,Vitamin C Serum,North,Instagram,1,899.0,9.535245283018869
2025-02-16,Vitamin C Serum,North,Google,2,1798.0,14.815986277873069
2025-02-16,Vitamin C Serum,North,Influencers,0,0.0,121.0490909090909
2025-02-16,Vitamin C Serum,South,Instagram,5,4495.0,9.535245283018869
2025-02-16,Vitamin C Serum,South,Google,1,899.0,14.815986277873069
2025-02-16,Vitamin C Serum,South,Influencers,3,2697.0,121.0490909090909
2025-02-16,Vitamin C Serum,East,Instagram,4,3596.0,9.535245283018869
2025-02-16,Vitamin C Serum,East,Google,5,4495.0,14.815986277873069
2025-02-16,Vitamin C Serum,East,Influencers,4,3596.0,121.0490909090909
2025-02-16,Vitamin C Serum,West,Instagram,2,1798.0,9.535245283018869
2025-02-16,Vitamin C Serum,West,Google,1,899.0,14.815986277873069
2025-02-16,Vitamin C Serum,West,Influencers,1,899.0,121.0490909090909
2025-02-16,Hydra Cream,North,Instagram,11,6589.0,9.535245283018869
2025-02-16,Hydra Cream,North,Google,1,599.0,14.815986277873069
